r_ID,Status_Description,MCAT,GPA_Science,GPA_Overall,CASPer,Gender,Ethnicity
5258,Reject Before Interview,504,3.9,3.93,-1.12,Female,Hispanic
5259,Reject Before Interview,499,3.52,3.67,0.19,Female,Multiple
5260,Prelim Reject,508,4,3.96,,Male,African American
5261,Withdrawn Through Match,505,3.96,3.98,0.44,Male,Asian
5262,Withdrawal Before Interview,522,3.73,3.82,1.15,Female,Asian
5263,Reject Before Interview,507,3.37,3.66,-0.15,Female,Asian
5264,Matriculated,517,3.97,3.95,-1.87,Male,White/Caucasian
5265,Reject Before Interview,512,3.93,3.93,0.33,Female,Asian
5266,Reject Before Interview,503,3.73,3.83,-1.25,Female,Hispanic
5267,Reject Before Interview,513,3.29,3.43,-0.58,Male,Asian
5268,Reject Before Interview,495,3.33,3.65,-1.5,Female,African American
5269,Withdrawal Before Interview,,3.5,3.32,,Female,White/Caucasian
5270,Reject Incomplete,501,3.13,3.4,0.09,Female,Hispanic
5271,Reject Before Interview,508,3.76,3.68,-0.72,Male,White/Caucasian
5272,Withdrawal Before Interview,,3.7,3.49,,Female,African American
5273,Reject Before Interview,495,3.89,3.95,-0.04,Female,White/Caucasian
5274,Reject Before Interview,505,3.36,3.54,-0.48,Female,Hispanic
5275,Reject Incomplete,519,3.96,3.98,1.15,Female,Asian
5276,Reject Incomplete,,3.38,3.74,,Male,Hispanic
5277,Reject Before Interview,499,3.72,3.57,1.08,Female,White/Caucasian
5278,Reject Before Interview,496,2.61,3.07,-1.84,Male,Hispanic
5279,Reject Incomplete,522,4,4,,Male,Asian
5280,Withdrawn After Acceptance,516,3.16,3.46,-0.48,Male,Asian
5281,Prelim Reject,501,3.83,3.89,,Male,International
5282,Reject Incomplete,495,3.57,3.7,-0.04,Male,African American
5283,Reject After Interview,501,3.81,3.9,1.4,Female,White/Caucasian
5284,Reject Before Interview,499,3.72,3.78,-1.89,Male,Hispanic
5285,Reject Before Interview,491,3.71,3.84,0.35,Male,Hispanic
5286,Reject Before Interview,479,2.81,3.03,,Female,African American
5287,Reject Before Interview,505,3.73,3.84,0.46,Male,White/Caucasian
5288,Reject Before Interview,509,3.87,3.92,-0.59,Female,White/Caucasian
5289,Reject Before Interview,511,3.57,3.53,0.02,Female,White/Caucasian
5290,Withdrawn After Acceptance,518,4,4,0.34,Male,Asian
5291,Reject Before Interview,499,3.19,3.47,-1.62,Male,Hispanic
5292,Reject Before Interview,491,3.02,2.96,-0.27,Male,White/Caucasian
5293,Reject After Interview,511,3.95,3.98,-0.16,Female,White/Caucasian
5294,Prelim Reject,510,3.8,3.84,-0.98,Female,Asian
5295,Reject Before Interview,510,3.59,3.67,-0.35,Female,White/Caucasian
5296,Reject Before Interview,501,3.63,3.66,-0.61,Female,Hispanic
5297,Reject After Interview,507,3.73,3.84,0.02,Male,White/Caucasian
5298,Reject Before Interview,510,3.78,3.86,-0.14,Female,Asian
5299,Reject Incomplete,499,3.5,3.65,-0.51,Female,White/Caucasian
5300,Withdrawn Through Match,516,4,4,0.29,Female,Multiple
5301,Reject Incomplete,506,3.62,3.81,0.96,Female,White/Caucasian
5302,Reject Before Interview,511,3.82,3.9,0.75,Female,Asian
5303,Withdrawn Through Match,509,3.54,3.58,-0.48,Male,Hispanic
5304,Reject Before Interview,495,3.15,3.54,2.26,Female,African American
5305,Reject Before Interview,504,3.9,3.95,-0.82,Male,White/Caucasian
5306,Reject After Interview,513,3.92,3.95,1.03,Male,Asian
5307,Withdrawn Through Match,512,3.61,3.84,-0.52,Female,Unreported
5308,Reject Before Interview,501,2.61,3.07,-0.04,Female,Asian
5309,Reject Before Interview,509,3.95,3.98,1.05,Male,Hispanic
5310,Reject Incomplete,520,4,3.96,2.36,Male,White/Caucasian
5311,Reject Before Interview,503,3.98,3.98,-0.87,Female,Hispanic
5312,Reject Incomplete,494,3.89,3.95,1.11,Female,Hispanic
5313,Withdrawn Through Match,514,3.68,3.81,-0.88,Male,African American
5314,Reject After Interview,513,3.83,3.38,0.78,Male,Asian
5315,Withdrawn After Acceptance,507,3.89,3.92,-0.91,Male,Hispanic
5316,Reject Before Interview,509,3.97,3.93,-0.06,Male,Hispanic
5317,Reject After Interview,521,4,4,0.75,Male,White/Caucasian
5318,Reject Before Interview,504,3.9,3.67,0.09,Male,Asian
5319,Reject Incomplete,497,3.36,3.5,,Female,Hispanic
5320,Reject Before Interview,519,3.55,3.7,-0.4,Male,Unreported
5321,Reject Before Interview,,3.2,3.16,-2.1,Male,African American
5322,Matriculated,508,3.11,3.13,1.1,Male,Asian
5323,Waitlist Declined,516,3.96,3.99,-0.31,Female,White/Caucasian
5324,Reject Incomplete,498,3.24,3.26,,Male,Asian 
5325,Reject Before Interview,499,3.49,3.58,-0.57,Female,Asian
5326,Reject Before Interview,513,3.46,3.61,-0.23,Female,White/Caucasian
5327,Reject Incomplete,,3.71,3.81,0.94,Female,Multiple
5328,Reject Before Interview,511,2.73,3.1,-1.07,Male,Asian
5329,Withdrawn Through Match,505,3.87,3.84,-1.41,Male,Hispanic
5330,Withdrawn Through Match,501,3.48,3.71,-2.16,Female,Asian
5331,Reject Before Interview,509,3.64,3.73,0.13,Male,Unreported
5332,Reject Before Interview,513,3.99,3.97,-0.44,Female,Asian
5333,Withdrawn Through Match,503,4,4,-0.57,Female,Asian
5334,Reject Incomplete,509,3.95,3.95,,Male,White/Caucasian
5335,Reject Before Interview,504,3.75,3.74,-0.25,Female,White/Caucasian
5336,Reject Incomplete,488,3.26,3.34,-1.22,Female,Hispanic
5337,Reject Before Interview,502,2.58,2.93,-0.56,Female,White/Caucasian
5338,Reject Before Interview,513,3.34,3.64,0.26,Male,Asian
5339,Withdrawal Before Interview,518,3.97,3.98,1.65,Male,Asian
5340,Reject After Interview,509,3.37,3.63,0.51,Female,White/Caucasian
5341,Reject Before Interview,515,3.88,3.88,-1.23,Male,White/Caucasian
5342,Prelim Reject,506,3.21,3.48,-0.79,Male,Hispanic
5343,Reject Before Interview,500,3.94,3.96,-1.78,Female,Asian
5344,Reject Incomplete,498,3.62,3.63,-1.84,Male,Hispanic
5345,Reject Before Interview,507,3.65,3.67,-0.51,Female,Asian
5346,Reject Before Interview,508,3.52,3.7,-0.27,Female,Hispanic
5347,Withdrawn Through Match,511,3.69,3.76,-1.9,Male,Hispanic
5348,Reject Before Interview,487,3.06,3.24,-0.79,Female,Multiple
5349,Reject Before Interview,514,2.84,3.15,0.52,Male,Asian
5350,Reject Before Interview,505,2.91,3.11,-1.05,Female,American Indian
5351,Withdrawal Before Interview,525,4,4,1.63,Male,Asian
5352,Reject Before Interview,522,3.8,3.84,-0.48,Female,White/Caucasian
5353,Reject Before Interview,486,3.25,3.48,0.11,Female,Hispanic
5354,Reject Before Interview,512,3.74,3.84,0.8,Male,Asian
5355,Reject Before Interview,496,3.6,3.72,0.6,Male,Hispanic
5356,Reject Incomplete,511,3.76,3.77,-0.9,Male,White/Caucasian
5357,Reject Before Interview,510,4,4,,Male,White/Caucasian
5358,Reject Incomplete,497,3.06,3.25,-0.6,Male,African American
5359,Reject After Interview,509,3.85,3.92,-0.03,Male,White/Caucasian
5360,Reject Before Interview,506,3.29,3.5,-0.15,Male,White/Caucasian
5361,Reject Before Interview,509,3.33,3.61,0.28,Female,Hispanic
5362,Withdrawn Through Match,521,3.94,3.93,-0.5,Male,White/Caucasian
5363,Withdrawn After Acceptance,515,3.96,3.98,-0.85,Female,White/Caucasian
5364,Reject Before Interview,508,3.68,3.8,,Female,Unreported
5365,Reject Before Interview,511,3.65,3.75,-0.25,Female,White/Caucasian
5366,Withdrawn Through Match,521,4,3.97,-0.91,Male,Asian
5367,Reject Incomplete,,3.71,3.84,-1.15,Female,Asian
5368,Reject Incomplete,489,3.48,3.53,,Male,Hispanic
5369,Withdrawn Through Match,504,3.77,3.8,-0.15,Male,Hispanic
5370,Reject After Interview,503,3.86,3.91,0.58,Female,Hispanic
5371,Reject Incomplete,511,4,4,1.58,Female,Hispanic
5372,Reject Before Interview,500,3.75,3.82,0.51,Male,Unreported
5373,Matriculated,509,3.47,3.66,0.54,Male,Asian
5374,Reject Before Interview,514,3.4,3.44,0.34,Male,Asian
5375,Withdrawn Through Match,527,4,4,-0.32,Male,Asian
5376,Reject Before Interview,480,2.03,2.94,-0.23,Female,African American
5377,Reject Incomplete,501,3.83,3.89,,Female,Multiple
5378,Reject After Interview,526,4,4,-0.37,Male,White/Caucasian
5379,Matriculated,520,4,4,-1.08,Male,White/Caucasian
5380,Prelim Reject,499,3.62,3.78,,Male,Black or African American; Other 
5381,Reject Before Interview,509,3.83,3.8,-0.45,Male,Asian
5382,Reject Before Interview,512,3.53,3.51,-1.48,Male,Asian
5383,Reject Incomplete,504,3.34,3.49,,Male,Hispanic
5384,Reject After Interview,523,3.91,3.92,1.63,Male,Asian
5385,Reject Before Interview,510,3.64,3.75,-1.71,Male,White/Caucasian
5386,Reject Before Interview,508,3.44,3.56,-1.15,Female,White/Caucasian
5387,Reject After Interview,507,3.4,3.42,-1.22,Male,Hispanic
5388,Reject Before Interview,514,3.31,3.62,0.2,Female,White/Caucasian
5389,Reject Before Interview,495,2.96,3.29,0.09,Female,Multiple
5390,Reject Before Interview,499,2.46,2.68,0.9,Male,Asian
5391,Reject Before Interview,501,2.45,2.75,-0.41,Male,White/Caucasian
5392,Reject Incomplete,,3.52,3.59,,Female,Asian
5393,Reject Before Interview,510,3.85,3.89,-1.79,Female,Asian
5394,Reject Before Interview,511,4,3.97,0.49,Female,White/Caucasian
5395,Reject Before Interview,507,3.41,3.6,0.09,Female,White/Caucasian
5396,Reject Before Interview,507,3.69,3.76,-0.91,Female,African American
5397,Reject Before Interview,519,3.75,3.83,0.61,Male,Asian
5398,Reject Before Interview,510,3.62,3.61,1.17,Male,Multiple
5399,Matriculated,,4,4,,Female,White/Caucasian
5400,Reject Before Interview,504,3.75,3.68,-0.66,Female,Hispanic
5401,Reject Before Interview,508,3.69,3.8,-1.15,Male,White/Caucasian
5402,Reject Before Interview,505,2.86,3.09,-1.82,Male,Multiple
5403,Reject Incomplete,498,3.66,3.64,0.23,Female,African American
5404,Reject Before Interview,511,3.86,3.86,-0.4,Male,Asian
5405,Reject Before Interview,507,3.43,3.58,0.26,Male,White/Caucasian
5406,Reject Incomplete,,3.74,3.53,0.05,Female,Hispanic
5407,Reject Incomplete,511,4,4,-0.99,Female,White/Caucasian
5408,Reject Before Interview,508,3.4,3.56,-0.02,Female,White/Caucasian
5409,Reject After Interview,495,4,3.92,-1.74,Male,Hispanic
5410,Reject Before Interview,511,2.91,3.22,-0.35,Male,White/Caucasian
5411,Reject Before Interview,513,3.28,3.52,1.97,Female,Hispanic
5412,Reject Before Interview,498,3.89,3.64,-0.69,Male,Hispanic
5413,Withdrawal Before Interview,514,3.63,3.68,-0.97,Female,White/Caucasian
5414,Reject Incomplete,500,3.2,3.41,0.69,Female,Asian
5415,Reject After Interview,513,3.23,3.43,-0.18,Male,White/Caucasian
5416,Reject Incomplete,513,3.48,3.57,,Male,White/Caucasian
5417,Reject Before Interview,506,3.41,3.46,0.58,Female,Asian
5418,Reject Incomplete,521,4,4,,Male,White/Caucasian
5419,Withdrawal Before Interview,523,4,4,1.15,Male,Asian
5420,Withdrawal Before Interview,506,3.44,3.6,,Female,White/Caucasian
5421,Reject After Interview,519,4,4,-0.25,Female,Asian
5422,Reject Incomplete,510,3.74,3.86,0.06,Male,White/Caucasian
5423,Matriculated,511,3.9,3.95,-0.98,Male,White/Caucasian
5424,Reject Before Interview,507,3.24,3.45,0.43,Male,Hispanic
5425,Reject Before Interview,503,3.25,3.5,-0.71,Female,White/Caucasian
5426,Reject Incomplete,508,3.43,3.36,-0.46,Male,Hispanic
5427,Reject Before Interview,497,3.59,3.7,0.23,Male,White/Caucasian
5428,Withdrawn Through Match,509,4,4,-1.5,Female,Hispanic
5429,Reject Before Interview,481,2.36,2.94,-3.26,Male,Hispanic
5430,Reject Before Interview,496,3.51,3.66,-0.2,Female,Hispanic
5431,Withdrawn Through Match,509,3.96,3.98,0.08,Female,White/Caucasian
5432,Reject Before Interview,513,3.32,3.45,-0.51,Male,Asian
5433,Reject Before Interview,497,3.12,3.54,-0.52,Female,African American
5434,Reject After Interview,507,3.92,3.96,-0.66,Female,White/Caucasian
5435,Withdrawn After Acceptance,515,3.94,3.97,0.51,Male,White/Caucasian
5436,Reject Before Interview,523,4,4,0.78,Male,Asian
5437,Reject Before Interview,504,2.95,3.2,0.13,Male,Asian
5438,Reject Before Interview,503,3.73,3.85,-0.1,Female,White/Caucasian
5439,Matriculated,510,3.6,3.65,,Male,White/Caucasian
5440,Reject Incomplete,,3.92,3.9,-0.09,Female,White/Caucasian
5441,Reject Before Interview,,4,4,-0.09,Female,White/Caucasian
5442,Reject Before Interview,493,3.67,3.77,-3,Female,African American
5443,Reject Before Interview,510,3.77,3.81,0.19,Female,Asian
5444,Reject Before Interview,511,3.57,3.61,,Male,White/Caucasian
5445,Reject Before Interview,,3.63,3.81,-0.11,Female,White/Caucasian
5446,Reject Incomplete,521,4,4,0.72,Male,Asian
5447,Reject Before Interview,500,2.86,3.18,-1.42,Male,White/Caucasian
5448,Reject Before Interview,510,4,3.98,2.06,Female,White/Caucasian
5449,Reject Incomplete,,3.22,3.42,,Female,Hispanic
5450,Matriculated,506,4,4,0.35,Female,White/Caucasian
5451,Reject Before Interview,496,3.14,3.3,0.09,Female,African American
5452,Reject Before Interview,507,2.63,2.78,-0.84,Female,African American
5453,Reject Before Interview,496,3.2,3.31,-0.19,Male,White/Caucasian
5454,Reject Incomplete,506,3.49,3.7,-0.07,Female,Unreported
5455,Reject Before Interview,509,3.14,3.31,1.04,Female,White/Caucasian
5456,Reject Incomplete,,2.94,2.97,-1.51,Male,African American
5457,Reject Before Interview,497,3.93,3.83,-0.61,Male,African American
5458,Reject Before Interview,501,3.91,3.94,-1.13,Female,African American
5459,Reject Incomplete,502,3.63,3.66,-1.48,Male,White/Caucasian
5460,Withdrawn Through Match,503,3.94,3.94,-0.98,Female,Hispanic
5461,Withdrawn Through Match,521,3.96,3.97,-0.73,Female,White/Caucasian
5462,Reject Before Interview,501,3.48,3.52,-0.67,Male,White/Caucasian
5463,Reject After Interview,511,3.23,3.12,-0.95,Male,White/Caucasian
5464,Matriculated,501,3,3.43,,Female,White/Caucasian
5465,Reject Before Interview,516,3.95,3.68,0.28,Male,White/Caucasian
5466,Reject Before Interview,501,3.14,3.49,1.41,Female,Asian
5467,Reject Incomplete,518,4,4,1.16,Male,Hispanic
5468,Reject Before Interview,512,3.54,3.71,1.73,Female,White/Caucasian
5469,Reject Before Interview,498,2.5,3.04,0.17,Female,African American
5470,Reject Incomplete,,3.17,3.39,-0.14,Female,White/Caucasian
5471,Reject Before Interview,504,3.77,3.77,0.82,Female,African American
5472,Reject Before Interview,490,2.98,3.13,-0.2,Female,White/Caucasian
5473,Reject Before Interview,490,3.71,3.8,-1.51,Female,African American
5474,Reject Before Interview,507,2.71,3.5,-0.91,Male,White/Caucasian
5475,Withdrawn Through Match,507,4,3.96,0.67,Female,Unreported
5476,Reject Before Interview,,3.59,3.74,-0.35,Male,White/Caucasian
5477,Reject Before Interview,498,2.49,2.88,0.02,Female,White/Caucasian
5478,Reject Before Interview,508,3.25,3.64,-0.4,Male,White/Caucasian
5479,Reject Before Interview,498,3.03,3.32,-0.1,Female,Hispanic
5480,Reject Before Interview,507,3.47,3.39,-1.24,Male,Multiple
5481,Reject Incomplete,494,3.82,3.82,-0.53,Male,Hispanic
5482,Withdrawal Before Interview,517,4,4,0.05,Female,Asian
5483,Reject Incomplete,517,3.83,3.89,1.66,Female,White/Caucasian
5484,Reject Before Interview,510,3.69,3.74,-1.46,Male,White/Caucasian
5485,Reject Before Interview,512,3.24,3.54,1.02,Male,Asian
5486,Reject Before Interview,493,3.1,3.32,1.48,Female,Hispanic
5487,Reject Incomplete,513,3.1,3.25,-0.58,Male,Asian
5488,Reject Before Interview,507,3.18,3.34,0.27,Female,African American
5489,Reject Before Interview,510,3.56,3.7,-1.54,Female,Asian
5490,Reject After Interview,506,3.93,3.94,-1.07,Female,White/Caucasian
5491,Reject Before Interview,,2.6,3.02,-0.99,Female,White/Caucasian
5492,Reject Incomplete,,3.27,3.3,,Female,Unreported
5493,Reject Before Interview,514,3.89,3.79,-1.93,Male,White/Caucasian
5494,Reject Before Interview,514,3.39,3.46,-0.89,Male,Asian
5495,Withdrawn After Acceptance,510,3.76,3.79,0.39,Male,White/Caucasian
5496,Reject After Interview,517,3.74,3.83,-0.18,Male,Asian
5497,Reject Before Interview,511,3.62,3.69,-0.67,Female,Asian
5498,Reject Before Interview,507,3.86,3.86,-1.07,Male,Asian
5499,Reject Before Interview,502,3.45,3.57,-0.9,Male,African American
5500,Reject Before Interview,504,3.52,3.57,1.26,Male,Hispanic
5501,Reject Before Interview,506,3.66,3.78,1.54,Female,Asian
5502,Reject Before Interview,501,3.5,3.59,0.02,Male,Asian
5503,Withdrawn After Acceptance,520,4,4,1.41,Female,Unreported
5504,Reject Before Interview,499,3.24,3.56,-1.06,Female,Asian
5505,Reject Before Interview,504,2.64,3.15,-1.27,Male,African American
5506,Reject Before Interview,512,3.55,3.72,-0.02,Male,Asian
5507,Reject Before Interview,510,3.44,3.25,1.03,Male,Hispanic
5508,Reject Incomplete,481,3.52,3.56,-0.79,Female,African American
5509,Reject After Interview,511,3.44,3.65,0.97,Male,White/Caucasian
5510,Reject Before Interview,505,3.4,3.62,-0.15,Male,Unreported
5511,Reject Incomplete,512,3.45,3.44,,Female,Asian
5512,Reject Incomplete,510,3.94,3.97,0.68,Male,White/Caucasian
5513,Reject After Interview,509,4,4,,Male,White/Caucasian
5514,Reject Before Interview,507,3.45,3.51,-2.27,Male,Hispanic
5515,Reject Before Interview,508,4,3.96,0.13,Male,Hispanic
5516,Reject After Interview,518,4,4,-0.29,Female,White/Caucasian
5517,Matriculated,519,3.56,3.72,0.74,Male,White/Caucasian
5518,Withdrawn Through Match,513,4,4,0.45,Female,Unreported
5519,Withdrawal Before Interview,,3.62,3.72,-2.12,Female,African American
5520,Reject Before Interview,506,3.42,3.6,-0.07,Female,Hispanic
5521,Reject Incomplete,503,3.86,3.87,-1.28,Female,Hispanic
5522,Reject Before Interview,513,3.14,3.43,0.76,Female,White/Caucasian
5523,Reject Before Interview,512,3.73,3.86,,Male,White/Caucasian
5524,Reject Before Interview,515,3.86,3.92,0.17,Male,Asian
5525,Waitlist Declined,521,4,4,,Male,Unreported
5526,Reject Before Interview,517,3.94,3.97,0.47,Male,Asian
5527,Reject Before Interview,510,3.62,3.78,-0.16,Male,White/Caucasian
5528,Reject Before Interview,508,3.81,3.84,-0.65,Female,White/Caucasian
5529,Reject Before Interview,515,3.61,3.66,1.52,Male,White/Caucasian
5530,Reject Before Interview,514,3.57,3.64,-1.74,Male,Asian
5531,Reject Incomplete,517,3.82,3.81,,Male,White/Caucasian
5532,Reject Before Interview,507,3.71,3.79,-0.33,Female,Hispanic
5533,Reject Before Interview,505,3.04,3.33,-0.46,Female,White/Caucasian
5534,Matriculated,519,4,4,0.59,Male,White/Caucasian
5535,Reject Before Interview,517,4,3.97,0.6,Male,Asian
5536,Reject Before Interview,500,3.3,3.53,-0.98,Female,White/Caucasian
5537,Reject Before Interview,507,3.37,3.7,-0.33,Female,Asian
5538,Reject Before Interview,496,3.16,3.36,-0.28,Male,African American
5539,Reject Before Interview,501,3.61,3.73,-0.02,Female,White/Caucasian
5540,Reject Before Interview,514,3.66,3.72,0.01,Male,Asian
5541,Reject Before Interview,497,3.32,3.35,0.15,Male,African American
5542,Reject Before Interview,502,2.8,3.41,0.76,Female,Hispanic
5543,Reject Before Interview,517,3.85,3.89,0.44,Male,Asian
5544,Reject Before Interview,513,3.88,3.91,,Female,Asian
5545,Reject Before Interview,512,3.38,3.49,0.54,Male,White/Caucasian
5546,Reject Before Interview,509,3.51,3.66,,Female,Asian
5547,Reject Incomplete,502,3.85,3.91,0.19,Female,White/Caucasian
5548,Prelim Reject,486,3.29,3.53,,Female,Hispanic
5549,Reject Before Interview,513,3.35,3.51,-0.83,Female,White/Caucasian
5550,Reject Before Interview,512,3.41,3.59,0.11,Male,Asian
5551,Reject Before Interview,502,3.51,3.57,-0.76,Female,Asian
5552,Reject Before Interview,506,2.87,3.25,-0.17,Male,Asian
5553,Reject Before Interview,483,2.17,3.05,0.26,Female,African American
5554,Reject Incomplete,525,3.94,3.97,,Male,Asian
5555,Reject Before Interview,500,3.43,3.67,-1.24,Female,Hispanic
5556,Reject Incomplete,501,3.97,3.97,0.33,Female,Asian
5557,Reject Before Interview,504,3.41,3.66,0.75,Female,African American
