r_ID,Status_Description,MCAT,GPA_Science ,GPA_Overall,CASPer,Gender,Ethnicity
4804,Reject Before Interview,497,3.6,3.7,0,Male,Hispanic
4805,Waitlist Declined,521,3.96,3.93,0.81,Male,Multiple
4806,Reject Before Interview,513,3.89,3.87,-0.43,Male,Hispanic
4807,Reject Before Interview,513,3.9,3.94,0,Male,Hispanic
4808,Reject After Interview,517,3.92,3.97,-0.33,Male,White/Caucasian
4809,Reject Before Interview,500,3.17,3.53,0.19,Female,White/Caucasian
4810,Withdrawn within Match Range,510,3.7,3.81,,Female,Hispanic
4811,Reject Before Interview,505,3.96,3.93,0.81,Male,White/Caucasian
4812,Waitlist Declined,522,4,4,-1.03,Male,White/Caucasian
4813,Reject Before Interview,498,4,3.71,-1.7,Male,African American
4814,Reject Before Interview,485,3.16,3.33,-3,Female,African American
4815,Reject Before Interview,509,3.71,3.43,0.59,Male,Multiple
4816,Withdrawal Before Interview,518,3.94,3.97,,Female,Asian
4817,Reject After Interview,509,3.85,3.91,0.19,Male,Multiple
4818,Reject Before Interview,512,3.53,3.59,-0.06,Male,White/Caucasian
4819,Reject Before Interview,499,2.88,3.07,-0.87,Female,White/Caucasian
4820,Reject Before Interview,512,4,4,0.56,Female,Asian
4821,Reject Before Interview,512,2.66,3.19,,Female,Asian
4822,Prelim Reject,,2.65,2.79,,Female,African American
4823,Reject Before Interview,512,3.34,3.47,-0.04,Female,Asian
4824,Reject Before Interview,503,3.93,3.96,-0.68,Female,African American
4825,Reject Before Interview,504,3.05,3.35,-0.8,Male,White/Caucasian
4826,Reject Before Interview,513,3.44,3.67,-0.55,Male,Hispanic
4827,Reject Before Interview,503,3.29,3.37,-0.77,Male,White/Caucasian
4828,Reject Before Interview,506,3.56,3.74,0,Female,African American
4829,Reject After Interview,526,4,4,-0.07,Male,White/Caucasian
4830,Reject Before Interview,496,3.04,3.21,,Male,Hispanic
4831,Admitted,504,4,4,0.51,Female,White/Caucasian
4832,Admitted,514,3.24,3.67,1.47,Male,Asian
4833,Reject Before Interview,508,3.88,3.94,-0.44,Female,Asian
4834,Reject Before Interview,501,3.69,3.83,,Female,White/Caucasian
4835,Prelim Reject,484,1.06,1.52,,Male,Hispanic
4836,Withdrawal Before Interview,,3.94,3.96,0,Female,Hispanic
4837,Reject Before Interview,501,3.52,3.53,,Male,Hispanic
4838,Reject Before Interview,521,3.68,3.82,0.34,Female,White/Caucasian
4839,Reject Before Interview,498,3.61,3.69,-0.23,Female,African American
4840,Reject Before Interview,505,4,3.98,-0.52,Female,White/Caucasian
4841,Reject Before Interview,506,3.85,3.73,-1.6,Male,White/Caucasian
4842,Reject Before Interview,507,3.74,3.78,0.04,Male,White/Caucasian
4843,Reject Before Interview,500,3.53,3.75,0.34,Male,White/Caucasian
4844,Reject Before Interview,487,3.19,3.55,-2.09,Female,African American
4845,Reject Before Interview,493,3.31,3.56,0,Female,Asian
4846,Reject Before Interview,510,3.61,3.78,0.24,Male,Asian
4847,Reject Before Interview,487,2.84,3,-1.61,Male,White/Caucasian
4848,Reject Before Interview,499,3.09,3.56,-0.45,Female,Asian
4849,Reject Before Interview,510,3.96,3.97,0.27,Female,Asian
4850,Reject Before Interview,494,3.59,3.69,,Male,African American
4851,Reject Before Interview,506,3.76,3.88,1.08,Female,Multiple
4852,Reject Before Interview,501,3.52,3.65,0.67,Female,African American
4853,Admitted,504,3.49,3.67,-0.9,Female,African American
4854,Reject Before Interview,515,4,3.97,,Male,White/Caucasian
4855,Reject Before Interview,502,3.19,3.33,1,Male,Asian
4856,Reject Before Interview,492,3.64,3.61,-0.48,Female,Hispanic
4857,Reject Before Interview,504,3.06,3.31,,Female,White/Caucasian
4858,Reject Before Interview,508,4,4,0.93,Female,Asian
4859,Reject Before Interview,516,3.2,3.46,1.82,Female,White/Caucasian
4860,Reject Before Interview,510,3.54,3.7,0.66,Female,Asian
4861,Reject Before Interview,503,3.34,3.62,-0.11,Female,White/Caucasian
4862,Reject Before Interview,509,3.1,3.48,0.41,Female,White/Caucasian
4863,Reject Before Interview,501,3.35,3.45,-0.7,Male,White/Caucasian
4864,Reject Before Interview,514,3.65,3.78,-2.13,Male,Unreported
4865,Reject Before Interview,511,3.68,3.78,-1.32,Male,White/Caucasian
4866,Reject Before Interview,505,3.37,3.58,-1.56,Male,White/Caucasian
4867,Reject Before Interview,506,3.33,3.55,0,Female,Hispanic
4868,Reject Before Interview,507,3.87,3.84,-1.16,Female,African American
4869,Reject Before Interview,526,4,4,-0.49,Male,Asian
4870,Reject Before Interview,503,3.82,3.83,-1.53,Male,Asian
4871,Reject Before Interview,507,3.91,3.93,-0.83,Female,White/Caucasian
4872,Reject Before Interview,499,3.69,3.74,-1.15,Female,White/Caucasian
4873,Reject Before Interview,499,3.23,3.4,-2.26,Male,Hispanic
4874,Withdrawn Through Match,514,3.83,3.76,0.74,Female,Multiple
4875,Reject Before Interview,512,3.76,3.74,0.66,Male,Asian
4876,Reject Before Interview,513,4,4,1.26,Female,White/Caucasian
4877,Reject Before Interview,,3.47,3.57,0.75,Male,White/Caucasian
4878,Reject Before Interview,488,2.52,3.01,-0.41,Female,Unreported
4879,Reject Before Interview,507,3.03,3.21,-1.15,Female,White/Caucasian
4880,Reject Before Interview,508,3.64,3.8,1.52,Male,White/Caucasian
4881,Reject Before Interview,492,3.02,3.41,-0.21,Female,Asian
4882,Reject Before Interview,499,3.16,3.38,,Female,Asian
4883,Reject Before Interview,504,3.09,3.43,0.56,Male,Asian
4884,Reject After Interview,512,3.85,3.84,-1.19,Male,White/Caucasian
4885,Reject Before Interview,508,3.63,3.71,0.66,Female,Asian
4886,Reject Before Interview,515,3.8,3.85,1.13,Female,Asian
4887,Reject Before Interview,510,3.68,3.74,-0.17,Male,Hispanic
4888,Reject Before Interview,492,3.72,3.72,-0.83,Female,White/Caucasian
4889,Reject Before Interview,,3.46,3.58,,Female,Asian
4890,Reject Before Interview,517,3.95,3.95,-0.28,Female,Asian
4891,Withdrawn After Acceptance,510,3.56,3.62,1.05,Male,Hispanic
4892,Reject Before Interview,511,3.73,3.87,0.22,Female,Unreported
4893,Reject Before Interview,498,3.05,3.38,-0.31,Male,African American
4894,Reject Before Interview,506,3.82,3.87,-0.4,Female,Asian
4895,Reject Before Interview,516,3.39,3.36,-1.42,Male,Hispanic
4896,Reject Before Interview,512,3.9,3.91,0.88,Male,Unreported
4897,Reject Before Interview,500,3.49,3.66,-0.35,Male,Asian
4898,Reject Before Interview,509,3.88,3.83,1.35,Male,Multiple
4899,Reject Before Interview,516,3.61,3.73,1.35,Female,White/Caucasian
4900,Reject Before Interview,506,3.09,3.39,2.49,Female,African American
4901,Reject Before Interview,513,3.84,3.89,-1.96,Male,White/Caucasian
4902,Withdrawal Before Interview,509,3.86,3.93,1.02,Female,Asian
4903,Withdrawn Through Match,514,4,3.92,-0.42,Male,African American
4904,Reject Before Interview,505,2.88,2.77,-0.68,Male,White/Caucasian
4905,Reject Before Interview,511,4,4,-1.4,Male,Asian
4906,Reject Before Interview,507,3.62,3.79,0.29,Female,Asian
4907,Reject Before Interview,506,3.63,3.73,-0.06,Male,Asian
4908,Reject Before Interview,498,3.14,3.48,0.64,Female,African American
4909,Reject Before Interview,514,4,4,,Female,Unreported
4910,Reject After Interview,513,3.81,3.86,0.54,Male,Asian
4911,Reject Before Interview,513,3.96,3.97,-1.23,Male,White/Caucasian
4912,Reject Before Interview,508,3.68,3.76,-0.33,Male,Asian
4913,Reject Before Interview,503,3.27,3.47,-1.56,Female,African American
4914,Reject Before Interview,515,4,4,0.88,Female,White/Caucasian
4915,Reject Before Interview,506,2.92,2.93,0.82,Female,Asian
4916,Withdrawn Through Match,517,3.82,3.68,-0.95,Male,Asian
4917,Reject Before Interview,496,3.19,3.42,-1.84,Male,Hispanic
4918,Reject Before Interview,500,3.16,3.43,-1.61,Male,Multiple
4919,Reject Before Interview,500,3.17,3.42,0.76,Female,White/Caucasian
4920,Reject Before Interview,509,3.83,3.83,0.66,Male,White/Caucasian
4921,Reject Before Interview,,3.41,3.44,-2.13,Male,Asian
4922,Reject Before Interview,508,3.14,3.25,-0.76,Female,White/Caucasian
4923,Reject Before Interview,503,2.92,3.04,-0.24,Male,African American
4924,Reject Before Interview,500,3.22,3.42,-0.81,Female,Hispanic
4925,Reject Before Interview,513,3.39,3.56,-1,Male,Asian
4926,Admitted,507,3.64,3.73,,Male,White/Caucasian
4927,Reject Before Interview,519,4,3.98,-0.07,Male,White/Caucasian
4928,Reject Before Interview,511,3.55,3.65,-0.88,Male,White/Caucasian
4929,Reject Before Interview,507,3.73,3.78,-0.11,Male,White/Caucasian
4930,Reject Before Interview,506,4,4,,Female,White/Caucasian
4931,Reject Before Interview,512,3.91,3.92,0.92,Female,Hispanic
4932,Reject Before Interview,510,3.77,3.8,-0.51,Female,White/Caucasian
4933,Reject Before Interview,,3.62,3.78,-0.75,Female,Unreported
4934,Reject Before Interview,518,3.5,3.54,1.1,Male,White/Caucasian
4935,Reject Before Interview,508,3.38,3.49,0.3,Male,Hispanic
4936,Withdrawn Through Match,513,3.9,3.95,0.56,Male,White/Caucasian
4937,Waitlist Declined,507,3.68,3.77,1.34,Male,Unreported
4938,Reject Before Interview,511,3.93,3.92,0.08,Female,Asian
4939,Withdrawn After Acceptance,513,3.89,3.57,0.59,Female,Hispanic
4940,Reject Before Interview,,3.38,3.38,,Female,Multiple
4941,Reject After Interview,511,4,3.91,-0.7,Male,Unreported
4942,Reject Before Interview,506,3.59,3.7,-0.15,Female,Asian
4943,Reject Before Interview,518,4,3.97,1.63,Male,Asian
4944,Reject Before Interview,486,3.42,3.54,-0.05,Female,Hispanic
4945,Reject Before Interview,503,3.29,3.51,,Female,Hispanic
4946,Reject Before Interview,507,3.66,3.79,-1.34,Female,Hispanic
4947,Waitlist Declined,524,4,4,-0.62,Male,White/Caucasian
4948,Reject Before Interview,507,3.75,3.9,-0.32,Male,White/Caucasian
4949,Reject Before Interview,478,2.39,2.53,,Female,White/Caucasian
4950,Reject Before Interview,507,3.82,3.84,-0.24,Female,Asian
4951,Reject Before Interview,520,3.94,3.96,0.86,Male,Asian
4952,Reject Before Interview,499,3.99,3.98,-0.66,Female,White/Caucasian
4953,Reject Before Interview,499,2.98,3.19,-0.39,Male,Asian
4954,Reject Before Interview,508,3.68,3.72,-2.18,Female,White/Caucasian
4955,Reject Before Interview,509,3.69,3.79,-0.38,Female,Asian
4956,Withdrawal Before Interview,492,3.09,3.49,-0.95,Female,Hispanic
4957,Reject Before Interview,498,3.88,3.84,-0.8,Male,White/Caucasian
4958,Reject Before Interview,503,3.41,3.6,1,Female,Asian
4959,Reject After Interview,512,4,3.93,0.09,Male,Multiple
4960,Reject Before Interview,483,3.49,3.33,-0.86,Female,Multiple
4961,Withdrawn Through Match,520,3.96,3.84,-0.88,Female,Asian
4962,Reject Before Interview,501,3.5,3.66,-0.5,Female,Hispanic
4963,Reject Before Interview,500,3.17,3.36,-0.98,Male,Hispanic
4964,Reject Before Interview,497,3.44,3.56,,Female,White/Caucasian
4965,Reject Before Interview,502,3.2,3.28,,Female,African American
4966,Reject Before Interview,515,3.25,3.3,-1.64,Male,Multiple
4967,Reject Before Interview,,2.56,2.91,-1.21,Female,Hispanic
4968,Reject Before Interview,516,4,4,,Male,Hispanic
4969,Reject Before Interview,517,3.92,3.96,,Male,Multiple
4970,Reject Before Interview,500,3.39,3.53,-0.66,Female,Asian
4971,Reject Before Interview,494,3.12,3.5,,Female,White/Caucasian
4972,Reject Before Interview,499,2.54,3.18,1.9,Female,Asian
4973,Reject After Interview,504,3.86,3.85,-1.92,Male,Hispanic
4974,Waitlist Declined,522,4,3.97,0.42,Male,White/Caucasian
4975,Prelim Reject,505,3.08,3.49,-0.86,Female,White/Caucasian
4976,Reject Before Interview,515,3.52,3.72,0.54,Male,Asian
4977,Reject Before Interview,507,3.71,3.65,0.02,Male,White/Caucasian
4978,Reject Before Interview,496,3.45,3.69,-1.05,Female,Hispanic
4979,Withdrawn Through Match,514,4,4,0.42,Female,Asian
4980,Reject Before Interview,513,3.93,3.95,-0.76,Male,Asian
4981,Reject Before Interview,480,3.79,3.54,-2.2,Male,African American
4982,Reject After Interview,513,3.95,3.9,-2.02,Female,White/Caucasian
4983,Reject Before Interview,502,2.24,2.81,0.64,Female,African American
4984,Reject Before Interview,510,3.62,3.81,,Female,Asian
4985,Reject Before Interview,506,3.81,3.88,0.18,Female,White/Caucasian
4986,Reject Before Interview,509,3.9,3.95,1.24,Female,Asian
4987,Reject Before Interview,504,3.66,3.76,-0.66,Female,White/Caucasian
4988,Reject Before Interview,507,3.43,3.58,-1.27,Female,White/Caucasian
4989,Reject Before Interview,507,3.21,3.11,-0.6,Male,American Indian
4990,Reject Before Interview,491,2.9,3.14,-1.75,Female,Hispanic
4991,Withdrawn within Match Range,518,4,4,0.24,Male,White/Caucasian
4992,Withdrawn within Match Range,510,4,4,-0.22,Female,Asian
4993,Withdrawn within Match Range,508,3.79,3.84,0.33,Female,Asian
4994,Withdrawn Through Match,513,3.92,3.82,,Male,African American
4995,Admitted,504,3.49,3.57,-0.22,Female,White/Caucasian
4996,Reject Before Interview,512,3.94,3.97,1.12,Female,Asian
4997,Reject Before Interview,516,4,4,0.51,Female,Asian
4998,Reject Before Interview,478,2.64,2.93,,Male,Hispanic
4999,Reject Before Interview,505,3.16,3.53,1.12,Female,Hispanic
5000,Reject Before Interview,512,3.44,3.64,-0.4,Female,Asian
5001,Reject Before Interview,501,3.49,3.59,-1.56,Male,White/Caucasian
5002,Reject Before Interview,507,3.94,3.96,-0.78,Male,Asian
5003,Reject Before Interview,482,2.48,2.57,-0.57,Female,African American
5004,Reject Before Interview,512,3.66,3.78,-1.25,Female,Asian
5005,Reject Before Interview,516,3.42,3.57,-0.98,Male,Asian
5006,Withdrawn Through Match,518,3.93,3.87,-1.32,Male,African American
5007,Reject Before Interview,513,3.9,3.83,1.14,Male,White/Caucasian
5008,Admitted,506,2.99,3.03,-0.86,Male,White/Caucasian
5009,Reject Before Interview,509,3.58,3.65,-1.5,Male,Hispanic
5010,Reject Before Interview,493,3.23,3.35,-2.02,Male,White/Caucasian
5011,Withdrawn within Match Range,508,3.95,3.94,-0.37,Female,Asian
5012,Prelim Reject,498,2.85,3.21,,Male,Asian
5013,Reject Before Interview,509,3.71,3.8,1.18,Male,Hispanic
5014,Reject Before Interview,518,4,4,,Female,White/Caucasian
5015,Reject Before Interview,,2.98,3.24,0,Female,African American
5016,Reject Before Interview,,3.18,3.32,-1.27,Female,Asian
5017,Reject Before Interview,,4,4,,Male,White/Caucasian
5018,Reject Before Interview,504,3.06,3.31,0.5,Female,Asian
5019,Reject Before Interview,490,3.38,3.42,-1.53,Male,Hispanic
5020,Reject Before Interview,506,3.44,3.69,-1.66,Male,White/Caucasian
5021,Reject Before Interview,511,3.62,3.67,-1.78,Male,Asian
5022,Reject Before Interview,510,3.21,3.54,-0.85,Female,White/Caucasian
5023,Admitted,504,2.98,3.22,-0.76,Male,White/Caucasian
5024,Reject After Interview,498,3.82,3.81,,Male,Asian
5025,Reject After Interview,508,3.59,3.78,-0.85,Female,White/Caucasian
5026,Reject Before Interview,489,2.45,2.85,-1.7,Female,African American
5027,Reject Before Interview,514,3.78,3.7,0.38,Male,White/Caucasian
5028,Waitlist Declined,509,3.93,3.89,-0.2,Male,Hispanic
5029,Reject Before Interview,510,2.82,3.19,1.13,Male,White/Caucasian
5030,Reject Before Interview,517,3.19,3.34,-0.44,Male,Asian
5031,Reject After Interview,500,3.23,3.47,-1.34,Female,Hispanic
5032,Reject Before Interview,494,3.01,3.01,-0.77,Female,Hispanic
5033,Reject Before Interview,511,3.89,3.94,-1.7,Male,White/Caucasian
5034,Reject After Interview,510,3.33,3.53,-0.27,Male,White/Caucasian
5035,Reject After Interview,511,4,4,-0.07,Male,Asian
5036,Reject Before Interview,496,3.76,3.77,-0.23,Male,White/Caucasian
5037,Reject Before Interview,500,3.89,3.93,0.53,Female,Hispanic
5038,Withdrawn within Match Range,509,3.81,3.84,-1.71,Female,African American
5039,Reject Before Interview,492,2.54,3.19,-1.16,Female,African American
5040,Reject Before Interview,495,2.73,3.01,,Female,African American
5041,Reject Before Interview,511,3.96,3.98,-0.59,Female,Asian
5042,Reject Before Interview,514,3.71,3.73,0.08,Male,White/Caucasian
5043,Reject Before Interview,506,3.76,3.82,0.44,Male,White/Caucasian
5044,Reject Before Interview,498,3.77,3.73,-0.97,Female,Hispanic
5045,Reject Before Interview,516,3.62,3.7,-0.49,Male,Asian
5046,Reject Before Interview,512,3.73,3.86,-0.81,Male,White/Caucasian
5047,Reject Before Interview,503,3.75,3.79,-1.39,Male,White/Caucasian
5048,Reject Before Interview,508,3.42,3.55,1.69,Female,White/Caucasian
5049,Reject Before Interview,,3.51,3.5,,Male,Asian
5050,Reject Before Interview,511,3.61,3.78,-0.11,Female,Hispanic
5051,Reject Before Interview,508,3.83,3.91,0.28,Male,White/Caucasian
5052,Reject Before Interview,484,2.96,3.24,,Female,Asian
5053,Reject Before Interview,497,3.27,3.37,,Female,White/Caucasian
5054,Reject Before Interview,483,2.73,3.19,0,Female,Hispanic
5055,Reject After Interview,508,3.89,3.95,0.74,Female,White/Caucasian
5056,Reject Before Interview,518,3.89,3.9,1.58,Female,Unreported
5057,Reject Before Interview,518,3.51,3.66,0.03,Male,White/Caucasian
5058,Reject Before Interview,509,4,3.98,-0.25,Female,White/Caucasian
5059,Admitted,504,3.59,3.73,-1.89,Female,African American
5060,Reject Before Interview,502,3.62,3.53,-0.55,Male,African American
5061,Reject Before Interview,501,3.14,3.25,-0.37,Male,Asian
5062,Reject Before Interview,514,3.94,3.94,1.91,Male,Asian
5063,Reject Before Interview,507,2.6,2.9,1.13,Female,Asian
5064,Reject Before Interview,501,3.47,3.56,,Female,Unreported
5065,Reject Before Interview,500,3.67,3.82,-0.37,Male,Asian
5066,Reject Before Interview,500,3.27,3.5,0,Female,Asian
5067,Reject Before Interview,491,4,3.89,-2.04,Male,Hispanic
5068,Reject Before Interview,490,3.93,3.96,-0.73,Female,African American
5069,Reject Before Interview,507,3.96,3.97,-0.18,Female,Hispanic
5070,Withdrawn Through Match,508,3.9,3.95,0.02,Female,Hispanic
5071,Reject Before Interview,513,3.28,3.68,0.68,Female,Asian
5072,Reject Before Interview,501,3.61,3.74,,Female,White/Caucasian
5073,Reject After Interview,511,3.9,3.95,0.26,Male,White/Caucasian
5074,Reject Before Interview,515,3.58,3.76,-1.12,Male,White/Caucasian
5075,Reject Before Interview,,3.88,3.91,,Male,Asian
5076,Reject Before Interview,508,3.26,3.52,-0.63,Male,White/Caucasian
5077,Reject Before Interview,520,0,0,2.11,Female,White/Caucasian
5078,Reject Before Interview,507,3.79,3.81,-0.83,Male,White/Caucasian
5079,Reject Before Interview,512,3.78,3.88,,Male,White/Caucasian
5080,Withdrawn Through Match,515,3.73,3.81,-0.66,Male,Hispanic
5081,Reject Before Interview,495,1.94,2.46,0.87,Female,White/Caucasian
5082,Reject Before Interview,504,3.15,3.51,0.73,Female,Asian
5083,Reject Before Interview,479,3.06,3.07,,Male,White/Caucasian
5084,Reject Before Interview,506,3.88,3.88,,Male,Hispanic
5085,Reject Before Interview,509,3.03,3.21,-0.09,Female,White/Caucasian
5086,Reject Before Interview,489,3.03,3.24,-1.36,Male,Hispanic
5087,Reject Before Interview,498,3.53,3.49,-1.44,Male,African American
5088,Reject Before Interview,509,3.71,3.36,-0.98,Male,White/Caucasian
5089,Reject Before Interview,511,3.8,3.84,0.42,Female,Asian
5090,Reject Before Interview,,3.43,3.57,-1.39,Male,Hispanic
5091,Reject Before Interview,508,3.95,3.92,-0.56,Male,Hispanic
5092,Withdrawn Through Match,516,4,4,-0.85,Male,Asian
