Random Unique Identifier,Admissions Decision,MCAT,GPA_Overall_Sci,Overall GPA,GPA_Grad_Total,Casper Score,Gender/Sex,Race/Ethnicity
10797,Rejected without Interview,516,3.21,3.3,4,0.18,Male,Asian
10799,Rejected without Interview,,2.98,3.3,,-2.13,Male,African American
10895,Rejected without Interview,485,3.73,3.3,,-1.96,Female,African American
11129,Rejected without Interview,506,3.09,3.3,3.71,,Male,Asian
11198,Rejected without Interview,504,3.45,3.3,,-1.52,Female,White/Caucasian
11211,Rejected without Interview,498,3.04,3.3,,0.25,Female,White/Caucasian
11235,Rejected without Interview,504,3.15,3.3,,-1.9,Male,White/Caucasian
11426,Rejected without Interview,508,3.16,3.3,,-0.15,Male,Asian
11459,Rejected without Interview,495,3.12,3.3,,,Male,White/Caucasian
11568,Rejected without Interview,500,3.04,3.3,3.2,,Female,Multiple
6723,Offered Admissions-Matriculated,507,3.23,3.29,4,-0.18,Female,African American
7053,Rejected without Interview,513,3.3,3.29,,0.22,Male,White/Caucasian
7211,Withdrew Application Before Interview,494,2.99,3.29,,,Male,Asian
8043,Rejected without Interview,507,2.83,3.29,,-0.51,Female,Hispanic
8658,Rejected without Interview,501,3.56,3.29,,-0.69,Female,Asian
8780,Alternate Pool/Waitlist,502,3.1,3.29,,-0.45,Female,African American
9172,Rejected without Interview,506,3.27,3.29,,-1.4,Female,White/Caucasian
9209,Rejected without Interview,511,3.06,3.29,,,Female,Multiple
9623,Rejected without Interview,,3.09,3.29,3.43,-1.23,Male,African American
9703,Rejected without Interview,507,2.92,3.29,3.88,0.84,Female,African American
9869,Rejected without Interview,509,3.25,3.29,3.67,-0.77,Male,White/Caucasian
9939,Rejected without Interview,510,3.12,3.29,,0.59,Female,White/Caucasian
10134,Rejected without Interview,507,3.1,3.29,,-1.95,Female,African American
10137,Rejected without Interview,482,2.68,3.29,,-0.2,Female,White/Caucasian
10313,Rejected without Interview,508,3.14,3.29,3.93,,Male,Asian
10371,Rejected without Interview,493,3.26,3.29,,0.16,Female,Hispanic
10450,Alternate Pool/Waitlist,506,3.61,3.29,4,-1.12,Male,American Indian
10601,Rejected without Interview,497,3.21,3.29,,-0.89,Female,African American
10891,Rejected without Interview,497,3.12,3.29,,-0.72,Female,African American
11255,Rejected without Interview,511,3.24,3.29,,-0.42,Female,Hispanic
11428,Rejected without Interview,499,3.11,3.29,,,Male,Asian
11475,Rejected without Interview,486,2.97,3.29,,-0.23,Female,African American
11532,Rejected without Interview,,3.02,3.29,3.75,-0.78,Female,African American
6525,Rejected without Interview,501,3.09,3.28,3.85,0.15,Female,White/Caucasian
7030,Rejected without Interview,518,3.14,3.28,,0.54,Male,Asian
7368,Rejected without Interview,502,3.06,3.28,3.9,-0.23,Male,White/Caucasian
8145,Rejected without Interview,508,3.31,3.28,3.31,-0.73,Female,White/Caucasian
8789,Rejected without Interview,494,3.35,3.28,3.13,0.69,Male,White/Caucasian
9023,Rejected without Interview,512,3.16,3.28,3.91,0.75,Female,Unreported
9042,Rejected without Interview,506,3.2,3.28,,-0.15,Male,Multiple
9076,Alternate Pool/Waitlist,510,3.46,3.28,2.5,1.03,Male,Hispanic
9292,Rejected without Interview,502,3.2,3.28,4,0.4,Female,African American
9561,Rejected without Interview,510,3.08,3.28,3.11,1,Female,Asian
9827,Rejected without Interview,505,3.21,3.28,,0.01,Female,African American
9873,Rejected without Interview,500,3.33,3.28,,-0.98,Male,Asian
10737,Rejected without Interview,507,3,3.28,3.06,-1.15,Female,Hispanic
10922,Rejected without Interview,503,2.85,3.28,,-0.94,Female,Hispanic
11006,Rejected without Interview,512,3.47,3.28,,-0.29,Male,Hispanic
11033,Rejected without Interview,487,3.17,3.28,3.19,-0.83,Female,African American
11088,Rejected without Interview,511,3.1,3.28,,1.03,Male,Asian
11396,Rejected without Interview,492,2.9,3.28,,,Female,Hispanic
11452,Rejected without Interview,504,3.23,3.28,3.94,-0.43,Female,Hispanic
11533,Rejected without Interview,501,3.01,3.28,,,Male,Hispanic
11586,Rejected without Interview,513,3.03,3.28,3.4,-0.58,Male,Asian
11599,Rejected without Interview,503,3.16,3.28,,,Male,African American
11651,Rejected without Interview,478,3.18,3.28,,,Female,Hispanic
6485,Withdrew Application Before Interview,504,3.14,3.27,3.51,-0.51,Male,African American
6802,Rejected without Interview,505,2.94,3.27,3.71,-0.73,Male,White/Caucasian
6908,Rejected without Interview,510,3.4,3.27,,-0.57,Male,Asian
7525,Rejected without Interview,501,3.1,3.27,,0.65,Male,White/Caucasian
7748,Rejected without Interview,485,3.07,3.27,,-1.89,Male,Asian
9269,Rejected without Interview,500,3.23,3.27,,-0.16,Male,White/Caucasian
10291,Rejected without Interview,488,3.07,3.27,,-0.26,Male,White/Caucasian
10756,Rejected without Interview,493,3.19,3.27,3,-0.31,Female,African American
10971,Rejected without Interview,501,3.3,3.27,,,Male,Hispanic
11356,Rejected without Interview,475,2.63,3.27,,,Female,Asian
11610,Rejected without Interview,514,3.14,3.27,,,Male,Hispanic
11620,Rejected without Interview,477,3.05,3.27,,-0.86,Male,White/Caucasian
6636,Rejected without Interview,503,2.86,3.26,,-1.48,Male,African American
7162,Rejected without Interview,509,3.11,3.26,,-2,Male,Hispanic
8127,Rejected without Interview,491,3.49,3.26,,-0.97,Male,Hispanic
8810,Rejected without Interview,495,3.36,3.26,,-0.05,Male,White/Caucasian
9190,Rejected without Interview,512,2.97,3.26,,-0.9,Male,White/Caucasian
9211,Rejected without Interview,487,3.09,3.26,,-0.33,Female,White/Caucasian
9707,Rejected without Interview,503,3.19,3.26,4,0.58,Female,White/Caucasian
9730,Rejected without Interview,498,2.99,3.26,,-2.19,Male,African American
10136,Rejected without Interview,483,3.26,3.26,,,Male,Hispanic
10332,Rejected without Interview,505,2.87,3.26,3.8,1.73,Female,White/Caucasian
10569,Rejected without Interview,494,3.03,3.26,,0.09,Female,Hispanic
10593,Withdrew Application Before Interview,492,2.92,3.26,,-1.21,Female,White/Caucasian
10741,Rejected without Interview,496,3.16,3.26,4,,Female,African American
10882,Rejected without Interview,483,2.8,3.26,,-0.26,Female,White/Caucasian
10992,Offered Admissions-Matriculated,502,3.24,3.26,,0.57,Female,African American
11154,Rejected without Interview,499,2.87,3.26,,-0.29,Male,White/Caucasian
11197,Rejected without Interview,492,2.69,3.26,4,-0.43,Male,Hispanic
11263,Rejected without Interview,492,3.3,3.26,,-3.13,Male,Hispanic
11271,Rejected without Interview,509,3.15,3.26,,-1.23,Male,Hispanic
11276,Rejected without Interview,507,3.11,3.26,3.53,,Male,Hispanic
11389,Rejected without Interview,495,2.99,3.26,,,Female,Asian
6370,Rejected without Interview,501,3.14,3.25,,-0.25,Male,Asian
7825,Rejected without Interview,511,3.13,3.25,4,-0.72,Male,White/Caucasian
8309,Rejected without Interview,510,3.07,3.25,,1.02,Female,African American
8564,Rejected without Interview,495,3.02,3.25,3.82,0.75,Female,White/Caucasian
8784,Rejected without Interview,501,3.19,3.25,3.33,0.41,Male,Asian
8833,Rejected without Interview,484,2.84,3.25,,-1.64,Female,Asian
8835,Rejected without Interview,481,2.54,3.25,,0.17,Female,Hispanic
8869,Rejected without Interview,499,3.11,3.25,,-1.3,Female,Hispanic
8893,Rejected without Interview,500,3.42,3.25,3.11,-0.72,Female,Hispanic
9000,Rejected without Interview,508,3.02,3.25,3.02,-0.93,Male,White/Caucasian
9085,Rejected without Interview,,2.77,3.25,,0.12,Female,White/Caucasian
9347,Rejected without Interview,502,2.88,3.25,,1.49,Male,Multiple
9949,Rejected without Interview,508,3.14,3.25,,-0.76,Female,White/Caucasian
9977,Alternate Pool/Waitlist,512,3.14,3.25,4,-0.17,Male,Hispanic
9995,Rejected without Interview,495,2.87,3.25,,-0.31,Female,Hispanic
10157,Rejected without Interview,494,2.73,3.25,3.75,0.69,Female,Hispanic
10240,Rejected without Interview,514,2.9,3.25,,-0.93,Male,White/Caucasian
10663,Rejected without Interview,518,3.1,3.25,3.69,0.85,Male,Hispanic
10724,Rejected without Interview,495,3.01,3.25,,-0.48,Male,White/Caucasian
10769,Rejected without Interview,513,3.27,3.25,,-0.75,Male,White/Caucasian
10833,Rejected without Interview,483,3.08,3.25,,-1.09,Female,African American
11126,Rejected without Interview,488,2.95,3.25,,-0.51,Male,White/Caucasian
11299,Rejected without Interview,507,3.13,3.25,3.58,,Female,African American
6357,Rejected without Interview,508,3.1,3.24,3.83,-1.5,Female,Asian
6569,Rejected without Interview,503,3.09,3.24,4,0.88,Female,Asian
6581,Rejected without Interview,516,3.22,3.24,,0.01,Male,White/Caucasian
6659,Rejected without Interview,507,3.03,3.24,3.23,-1.64,Male,Hispanic
7035,Rejected without Interview,507,3.16,3.24,4,1.24,Female,Asian
7294,Rejected without Interview,510,3.06,3.24,3.72,0.25,Female,Asian
7342,Rejected without Interview,499,2.93,3.24,,-1.73,Female,Multiple
7490,Rejected without Interview,520,3.24,3.24,4,-0.58,Male,Asian
7668,Rejected without Interview,522,3.64,3.24,,-0.27,Male,White/Caucasian
7723,Rejected without Interview,487,2.92,3.24,3.64,0.73,Female,African American
8423,Rejected without Interview,506,3.16,3.24,3.81,-0.97,Female,Hispanic
8526,Rejected without Interview,514,3.06,3.24,,-1.85,Male,Hispanic
9031,Rejected without Interview,514,3.19,3.24,,-0.06,Female,White/Caucasian
9118,Rejected without Interview,506,3.36,3.24,3.06,-1,Male,White/Caucasian
9285,Rejected without Interview,509,2.98,3.24,,-1.1,Female,White/Caucasian
9455,Rejected without Interview,496,3.24,3.24,,-0.95,Male,White/Caucasian
9805,Rejected without Interview,515,3.16,3.24,3.9,1.5,Male,Asian
9906,Rejected without Interview,,2.98,3.24,,,Female,African American
10067,Rejected without Interview,488,3.19,3.24,3.26,-1.37,Male,Hispanic
10119,Rejected without Interview,484,2.96,3.24,,,Female,Asian
10146,Rejected without Interview,512,3.2,3.24,3.42,0.41,Female,Asian
10204,Rejected without Interview,482,3.13,3.24,,-1.3,Female,Hispanic
10609,Rejected without Interview,493,3.22,3.24,,0.36,Female,African American
10879,Rejected without Interview,492,2.54,3.24,3.49,-0.21,Female,African American
11191,Rejected without Interview,504,2.9,3.24,,,Female,Hispanic
11361,Rejected without Interview,501,2.6,3.24,,,Male,Hispanic
11391,Rejected without Interview,489,3.28,3.24,3.47,-2.98,Male,Hispanic
11509,Rejected without Interview,489,3.03,3.24,,,Male,Hispanic
11531,Rejected without Interview,484,3.03,3.24,3.63,,Male,White/Caucasian
7051,Rejected without Interview,493,2.79,3.23,,-0.5,Female,Asian
8157,Rejected without Interview,492,3.05,3.23,4,0.44,Female,Multiple
8618,Rejected without Interview,,3.2,3.23,,-2.29,Male,Hispanic
8864,Rejected without Interview,491,2.84,3.23,,-0.56,Male,Asian
8881,Rejected without Interview,491,2.84,3.23,,1.54,Female,Asian
9320,Rejected without Interview,490,2.85,3.23,3.64,-0.48,Male,White/Caucasian
9569,Rejected without Interview,511,2.59,3.23,3.5,1.64,Male,Hispanic
9649,Rejected without Interview,501,2.63,3.23,3.72,0.66,Female,Hispanic
9698,Rejected without Interview,488,2.86,3.23,3.52,-1.34,Male,African American
9919,Rejected without Interview,511,2.76,3.23,,-0.2,Female,Multiple
10017,Rejected without Interview,512,2.99,3.23,,0.66,Male,White/Caucasian
10381,Rejected without Interview,500,3.21,3.23,3.83,,Female,Hispanic
10514,Rejected without Interview,507,2.9,3.23,4,1.9,Female,White/Caucasian
10567,Rejected without Interview,492,2.61,3.23,3.71,-0.51,Female,Hispanic
11069,Rejected without Interview,502,3,3.23,,,Male,White/Caucasian
11259,Rejected without Interview,497,2.97,3.23,,,Male,African American
11360,Rejected without Interview,490,2.97,3.23,,,Female,White/Caucasian
11576,Rejected without Interview,,3.04,3.23,,,Female,Multiple
6486,Rejected without Interview,512,3.1,3.22,,-1.12,Male,White/Caucasian
7265,Rejected without Interview,509,3.38,3.22,0,-0.56,Male,White/Caucasian
7458,Rejected without Interview,502,2.94,3.22,3.81,0.04,Female,White/Caucasian
7728,Rejected without Interview,498,3,3.22,3.72,-0.7,Female,Hispanic
7786,Withdrew Application Before Interview,484,2.96,3.22,,-1.56,Female,Hispanic
8179,Rejected without Interview,495,2.86,3.22,,1.08,Female,Hispanic
9430,Rejected without Interview,489,3.06,3.22,,-0.09,Female,Asian
9740,Rejected without Interview,508,3.1,3.22,,,Female,Unreported
9765,Rejected without Interview,491,2.85,3.22,3.87,1.55,Male,Hispanic
9948,Rejected without Interview,514,2.98,3.22,3.53,-0.47,Female,Asian
9967,Rejected without Interview,498,3.06,3.22,,-1.59,Female,Asian
10229,Rejected without Interview,511,3.18,3.22,4,1.48,Male,Hispanic
10628,Rejected without Interview,506,3.01,3.22,4,,Male,African American
10985,Rejected without Interview,495,3.02,3.22,3.85,-0.65,Male,White/Caucasian
11017,Rejected without Interview,493,2.81,3.22,,-0.18,Male,White/Caucasian
11020,Rejected without Interview,477,3.13,3.22,,-2.37,Male,Asian
11548,Rejected without Interview,488,3.02,3.22,,-0.92,Female,African American
6310,Rejected without Interview,496,3.04,3.21,,2.13,Male,Hispanic
7102,Rejected without Interview,503,2.98,3.21,,0.04,Female,African American
7358,Rejected without Interview,507,3.12,3.21,3.81,-0.04,Female,Hispanic
8768,Rejected without Interview,513,2.98,3.21,,-0.31,Male,White/Caucasian
8842,Rejected without Interview,496,3.01,3.21,,-1.87,Male,Hispanic
9009,Rejected without Interview,503,3.09,3.21,4,0.24,Female,Hispanic
9196,Rejected without Interview,499,3.05,3.21,3.86,-1.13,Male,Hispanic
9289,Rejected without Interview,506,2.62,3.21,,0.61,Female,Hispanic
9650,Alternate Pool/Waitlist,502,3.15,3.21,3.19,-0.7,Female,African American
9783,Rejected without Interview,511,2.99,3.21,3.58,-0.44,Male,Multiple
10063,Rejected without Interview,507,3.03,3.21,3.53,-1.15,Female,White/Caucasian
10191,Rejected without Interview,511,3.35,3.21,3.81,-0.05,Male,White/Caucasian
10202,Declined Admissions Offer,511,3.17,3.21,,1.49,Female,African American
10666,Rejected without Interview,494,2.46,3.21,,-0.36,Male,White/Caucasian
10955,Rejected without Interview,488,2.8,3.21,3.89,1.34,Female,White/Caucasian
10961,Rejected without Interview,500,3.1,3.21,4,-0.83,Male,African American
11015,Rejected without Interview,509,2.95,3.21,3.52,0.55,Male,Asian
11024,Rejected without Interview,487,2.86,3.21,,-0.8,Male,White/Caucasian
11030,Rejected without Interview,477,2.99,3.21,,-0.93,Female,Hispanic
11132,Rejected without Interview,479,2.96,3.21,,,Female,Hispanic
11169,Rejected without Interview,504,3.22,3.21,,,Male,Hawaiian/Pacific Islander
11248,Rejected without Interview,490,2.88,3.21,,-0.77,Female,White/Caucasian
11530,Rejected without Interview,522,3.06,3.21,,,Male,Asian
11564,Rejected without Interview,505,2.98,3.21,,,Female,African American
11573,Rejected without Interview,498,2.85,3.21,,,Male,Asian
11626,Rejected without Interview,499,3.11,3.21,,,Male,White/Caucasian
7426,Rejected without Interview,489,2.97,3.2,,-1.02,Male,White/Caucasian
7479,Rejected without Interview,501,2.82,3.2,4,-0.25,Male,Asian
8332,Rejected without Interview,,3.04,3.2,,-0.68,Male,African American
10464,Rejected without Interview,507,3.01,3.2,4,0.43,Male,Multiple
10860,Rejected without Interview,503,3,3.2,3.9,0.56,Female,Asian
11308,Rejected without Interview,502,3.02,3.2,,,Male,White/Caucasian
11569,Rejected without Interview,487,2.97,3.2,3.44,-0.09,Female,African American
7187,Rejected without Interview,491,2.93,3.19,,0.11,Male,White/Caucasian
7941,Rejected without Interview,510,2.82,3.19,,1.13,Male,White/Caucasian
8061,Rejected without Interview,500,2.7,3.19,,0.18,Female,White/Caucasian
9368,Rejected without Interview,512,2.66,3.19,3.75,0.43,Female,Asian
9450,Rejected without Interview,493,2.88,3.19,3.7,-0.53,Female,Hispanic
9560,Rejected without Interview,500,3.31,3.19,,,Male,African American
9701,Rejected without Interview,509,3.28,3.19,3.8,-1.3,Male,White/Caucasian
9828,Rejected without Interview,499,2.98,3.19,4,-0.39,Male,Asian
10058,Rejected without Interview,492,2.54,3.19,3.63,-0.11,Female,African American
10395,Rejected without Interview,490,2.97,3.19,3.79,-0.27,Male,Hispanic
10502,Rejected without Interview,,3.09,3.19,3.7,,Male,Hispanic
10710,Rejected without Interview,,2.99,3.19,3.4,,Female,Asian
10931,Rejected without Interview,506,2.97,3.19,,2.01,Female,Asian
11070,Rejected without Interview,506,3.36,3.19,,0.25,Female,White/Caucasian
11151,Rejected without Interview,515,3.13,3.19,,-0.18,Male,Asian
11399,Rejected without Interview,499,2.8,3.19,,,Female,Hispanic
11402,Rejected without Interview,483,2.73,3.19,,,Female,Hispanic
11515,Rejected without Interview,487,2.94,3.19,,,Female,White/Caucasian
11629,Rejected without Interview,,3.04,3.19,3.57,,Male,African American
6918,Rejected without Interview,501,2.94,3.18,,-1.86,Female,Asian
8324,Rejected without Interview,507,2.75,3.18,,-1.02,Female,Hispanic
9321,Rejected without Interview,499,2.54,3.18,4,1.9,Female,Asian
9753,Rejected without Interview,494,2.97,3.18,,0.43,Female,Asian
9907,Rejected without Interview,486,3.56,3.18,,-0.03,Female,Hispanic
9922,Withdrew Application Before Interview,522,3.33,3.18,,-1.23,Female,Multiple
10720,Rejected without Interview,486,2.96,3.18,3.27,-2.05,Male,African American
10909,Rejected without Interview,510,3.32,3.18,,,Male,White/Caucasian
11044,Rejected without Interview,502,3.17,3.18,,0.43,Male,Hispanic
11171,Rejected without Interview,498,3.23,3.18,,,Male,African American
11441,Rejected without Interview,505,3.29,3.18,3.03,,Female,Hispanic
11500,Rejected without Interview,,2.42,3.18,,,Female,White/Caucasian
11597,Rejected without Interview,494,3.11,3.18,,-1.29,Male,Asian
6860,Rejected without Interview,501,2.82,3.17,,1.69,Female,White/Caucasian
6962,Rejected without Interview,521,2.91,3.17,3.86,1.27,Male,Asian
7626,Rejected without Interview,501,3.58,3.17,,-1.24,Male,White/Caucasian
7900,Rejected without Interview,501,3.19,3.17,,1.17,Female,Asian
8448,Rejected without Interview,509,3.12,3.17,3.66,0.47,Female,Asian
8562,Rejected without Interview,503,2.77,3.17,4,1.52,Male,White/Caucasian
8605,Rejected without Interview,503,3.04,3.17,,,Male,White/Caucasian
8758,Rejected without Interview,491,2.81,3.17,3.53,,Female,African American
