Random Unique Identifier,Admissions Decision,MCAT,GPA_Overall_Sci,Overall GPA,GPA_Grad_Total,Casper Score,Gender/Sex,Race/Ethnicity
1765,Rejected without Interview,499,2.79,3.07,,0.1,Male,White/Caucasian
2549,Rejected without Interview,481,2.66,3.07,3.6,,Female,Asian
2708,Rejected without Interview,496,2.61,3.07,,-1.84,Male,Hispanic
3050,Rejected without Interview,500,2.94,3.07,,-1.44,Male,Hispanic
3502,Rejected without Interview,488,2.49,3.07,,-1.93,Female,Hispanic
3724,Rejected without Interview,501,2.97,3.07,,0.75,Female,African American
4089,Rejected without Interview,498,3.23,3.07,,-0.72,Female,White/Caucasian
4296,Rejected without Interview,496,2.68,3.07,,-0.1,Female,African American
4328,Rejected without Interview,503,2.81,3.07,,0.64,Male,Hispanic
4859,Rejected without Interview,501,2.61,3.07,,-0.04,Female,Asian
5078,Rejected without Interview,491,2.71,3.07,3.2,1.12,Female,White/Caucasian
5080,Rejected without Interview,478,2.69,3.07,,-0.83,Male,Hispanic
5710,Rejected without Interview,498,2.84,3.07,3.74,-0.15,Female,African American
5820,Rejected without Interview,481,2.95,3.07,,,Female,African American
5904,Rejected without Interview,480,1.66,3.07,3.85,0.97,Female,Hispanic
2110,Rejected without Interview,508,2.95,3.06,,-0.36,Male,White/Caucasian
2962,Rejected without Interview,494,2.91,3.06,3.03,0.51,Female,White/Caucasian
3204,Rejected without Interview,506,2.37,3.06,,-0.28,Male,White/Caucasian
3490,Rejected without Interview,520,3.45,3.06,,-1.34,Male,White/Caucasian
3691,Rejected without Interview,501,2.9,3.06,3.2,-0.7,Female,African American
4860,Rejected without Interview,504,2.84,3.06,3.54,1.33,Male,White/Caucasian
5476,Rejected without Interview,500,2.96,3.06,3.4,-1.13,Female,Hispanic
6104,Rejected without Interview,476,2.69,3.06,,,Male,Hispanic
6148,Rejected without Interview,498,2.87,3.06,3.79,0.47,Female,Asian
171,Rejected without Interview,516,3.06,3.05,3.69,,Male,White/Caucasian
1061,Rejected without Interview,505,2.7,3.05,,-1.74,Male,Asian
1162,Rejected without Interview,507,2.9,3.05,4,,Male,White/Caucasian
1295,Rejected without Interview,503,2.87,3.05,3.57,-2.11,Female,African American
1752,Rejected without Interview,508,3.11,3.05,3.05,-0.99,Male,Asian
2572,Rejected without Interview,512,3.05,3.05,4,0.02,Male,White/Caucasian
3110,Rejected without Interview,507,3.25,3.05,3.67,-0.1,Female,White/Caucasian
3831,Rejected without Interview,485,3,3.05,,-1.34,Male,Hispanic
4117,Rejected without Interview,514,3.16,3.05,3.75,-0.91,Male,White/Caucasian
4374,Rejected without Interview,505,2.71,3.05,3.78,0.35,Male,White/Caucasian
4569,Rejected without Interview,490,2.34,3.05,3.91,0.97,Female,Asian
4990,Rejected without Interview,517,3.3,3.05,,1.47,Female,Asian
5012,Rejected without Interview,483,2.17,3.05,,0.26,Female,African American
5073,Rejected without Interview,493,2.35,3.05,,-0.13,Male,Asian
5124,Rejected without Interview,503,2.82,3.05,3.91,-0.38,Male,White/Caucasian
1011,Rejected without Interview,507,3.04,3.04,,0.02,Male,White/Caucasian
1498,Rejected without Interview,501,2.83,3.04,,0.04,Female,White/Caucasian
1586,Rejected without Interview,507,2.94,3.04,3.63,-1.15,Female,Asian
2515,Rejected without Interview,509,2.62,3.04,3.11,,Female,White/Caucasian
3584,Rejected without Interview,500,3.01,3.04,3.9,-1.08,Female,White/Caucasian
4086,Alternate Pool/Waitlist,522,2.92,3.04,3.88,0.27,Male,White/Caucasian
4676,Rejected without Interview,509,3.06,3.04,4,0.19,Female,White/Caucasian
4820,Rejected without Interview,490,2.87,3.04,,-0.23,Female,White/Caucasian
4886,Rejected without Interview,519,3.07,3.04,,0.26,Male,Hispanic
5397,Rejected without Interview,509,2.77,3.04,,0.45,Male,Hispanic
5540,Rejected without Interview,500,2.97,3.04,,-0.2,Male,White/Caucasian
5595,Rejected without Interview,505,2.85,3.04,3.75,0.96,Male,Hispanic
5818,Rejected without Interview,497,2.84,3.04,,-2.87,Male,African American
6080,Rejected without Interview,493,2.73,3.04,3.28,0.59,Female,African American
6123,Rejected without Interview,487,2.75,3.04,,,Female,Hispanic
650,Rejected without Interview,506,3.08,3.03,3.91,0.21,Male,African American
1302,Rejected without Interview,515,2.83,3.03,3.58,-1.32,Male,White/Caucasian
2339,Rejected without Interview,508,2.53,3.03,,-0.89,Male,White/Caucasian
2769,Rejected without Interview,503,2.74,3.03,,,Male,African American
2793,Rejected without Interview,489,2.71,3.03,,,Male,White/Caucasian
3768,Rejected without Interview,,2.92,3.03,,-1.87,Male,African American
4470,Rejected without Interview,485,2.28,3.03,,,Male,White/Caucasian
4486,Rejected without Interview,498,2.72,3.03,3.64,0.31,Male,African American
4662,Rejected without Interview,485,2.69,3.03,,-0.71,Male,Hispanic
4855,Rejected without Interview,514,2.65,3.03,,,Female,Multiple
5461,Rejected without Interview,495,2.9,3.03,,-0.64,Female,Hispanic
5501,Rejected without Interview,495,2.54,3.03,,,Female,Asian
5640,Rejected without Interview,502,2.99,3.03,,-1.08,Female,African American
5793,Rejected without Interview,501,2.55,3.03,,0.12,Female,White/Caucasian
5914,Rejected without Interview,479,2.81,3.03,,,Female,African American
6098,Rejected without Interview,503,2.81,3.03,3.88,-1.45,Female,Asian
426,Rejected without Interview,504,3.16,3.02,,,Female,African American
430,Rejected without Interview,474,2.61,3.02,,,Female,Asian
491,Rejected without Interview,,2.6,3.02,3,-0.99,Female,White/Caucasian
818,Rejected without Interview,513,2.82,3.02,,0.44,Female,Asian
833,Rejected without Interview,517,2.89,3.02,,1.7,Male,White/Caucasian
1812,Rejected without Interview,497,2.5,3.02,,-0.58,Female,African American
4099,Rejected without Interview,483,3,3.02,,-1.9,Female,African American
4368,Rejected without Interview,508,3.73,3.02,4,-0.88,Decline to Answer,White/Caucasian
5653,Rejected without Interview,496,2.67,3.02,,-0.1,Female,African American
5802,Rejected without Interview,492,2.62,3.02,,-1.67,Female,Hispanic
5953,Rejected without Interview,520,2.91,3.02,3.7,,Male,Unreported
6096,Rejected without Interview,502,2.85,3.02,,,Female,White/Caucasian
118,Rejected without Interview,497,2.9,3.01,,-1.14,Male,White/Caucasian
488,Rejected without Interview,499,2.71,3.01,,-1.2,Female,White/Caucasian
1481,Rejected without Interview,498,2.89,3.01,,-0.51,Male,White/Caucasian
1669,Rejected without Interview,495,2.75,3.01,3.35,1.81,Female,Hispanic
1921,Rejected without Interview,499,2.67,3.01,3.35,0.43,Male,White/Caucasian
2483,Rejected without Interview,492,2.85,3.01,,-0.31,Female,Asian
4888,Rejected without Interview,489,2.8,3.01,3.31,-1.3,Female,White/Caucasian
5412,Rejected without Interview,501,3.03,3.01,,-0.02,Male,Hispanic
5428,Rejected without Interview,495,2.73,3.01,2.41,-0.13,Female,African American
5775,Rejected without Interview,500,2.65,3.01,3.29,-0.31,Female,Asian
5969,Rejected without Interview,507,2.86,3.01,,,Male,Asian
6011,Rejected without Interview,506,2.99,3.01,,-0.86,Male,White/Caucasian
6105,Rejected without Interview,484,2.77,3.01,,,Female,Hispanic
969,Rejected without Interview,494,3.06,3,,-1.57,Female,Hispanic
1105,Rejected without Interview,,2.55,3,,0.12,Female,Unreported
4083,Rejected without Interview,501,2.4,3,,-2.76,Female,Hispanic
4833,Rejected without Interview,500,2.68,3,3.8,0.86,Female,Asian
5121,Rejected without Interview,487,2.64,3,,,Female,African American
5282,Rejected without Interview,505,2.9,3,,-0.58,Male,White/Caucasian
5686,Rejected without Interview,492,3.23,3,,0.3,Male,White/Caucasian
5811,Rejected without Interview,486,2.77,3,,0.67,Female,Asian
353,Rejected without Interview,495,2.53,2.99,,0.12,Female,Asian
428,Rejected without Interview,502,3.19,2.99,,-0.75,Male,Hispanic
897,Rejected without Interview,500,2.69,2.99,,-0.93,Female,Hispanic
1913,Rejected without Interview,504,2.39,2.99,4,0.02,Male,Hispanic
2008,Rejected without Interview,501,3.2,2.99,,1.24,Female,African American
2588,Rejected without Interview,507,2.65,2.99,4,-0.81,Female,White/Caucasian
2832,Rejected without Interview,496,3.01,2.99,,-0.58,Male,White/Caucasian
3214,Rejected without Interview,505,2.81,2.99,4,-0.56,Male,African American
3378,Rejected without Interview,,2.49,2.99,,0.34,Female,Asian
4301,Rejected without Interview,496,2.8,2.99,,-1.88,Male,White/Caucasian
4632,Rejected without Interview,491,2.46,2.99,,0.59,Male,Hispanic
4675,Rejected without Interview,486,2.31,2.99,,,Female,African American
5024,Rejected without Interview,501,3.13,2.99,,-1.01,Female,African American
6031,Rejected without Interview,515,3.12,2.99,,,Male,Hispanic
6097,Rejected without Interview,487,2.6,2.99,,,Female,African American
560,Rejected without Interview,505,2.71,2.98,,1.78,Male,Asian
2135,Rejected without Interview,492,2.68,2.98,,0.81,Female,Hispanic
2632,Rejected without Interview,485,2.97,2.98,,-0.72,Male,Hispanic
3018,Rejected without Interview,503,2.89,2.98,2.66,-0.44,Male,Hispanic
3185,Rejected without Interview,,2.93,2.98,,,Female,Asian
3692,Rejected without Interview,518,2.73,2.98,3.19,1.2,Male,Asian
5429,Rejected without Interview,,3,2.98,3.68,0.43,Female,Asian
5828,Rejected without Interview,498,2.78,2.98,,-0.59,Female,Multiple
6131,Rejected without Interview,513,2.63,2.98,3.11,,Male,White/Caucasian
231,Rejected without Interview,,2.72,2.97,,,Female,African American
1479,Rejected without Interview,484,2.61,2.97,3.18,-0.68,Male,African American
3246,Rejected without Interview,501,2.85,2.97,,-1.79,Male,White/Caucasian
3997,Rejected without Interview,513,2.86,2.97,,0.37,Male,White/Caucasian
4163,Rejected without Interview,485,2.79,2.97,,-2.03,Female,Hispanic
4264,Rejected without Interview,509,3.27,2.97,,-0.36,Male,White/Caucasian
4645,Rejected without Interview,483,2.61,2.97,,-0.72,Female,African American
4969,Rejected without Interview,491,2.99,2.97,4,-1.98,Female,African American
5513,Rejected without Interview,494,2.75,2.97,3.28,,Male,African American
6056,Rejected without Interview,,2.94,2.97,,,Male,African American
2167,Rejected without Interview,497,2.6,2.96,,0.28,Female,African American
2587,Rejected without Interview,498,2.85,2.96,,-0.14,Female,White/Caucasian
3814,Rejected without Interview,511,2.75,2.96,3.61,0.27,Male,Hispanic
4474,Rejected without Interview,492,2.63,2.96,,-1.41,Female,Hispanic
4530,Rejected without Interview,491,2.76,2.96,,,Female,African American
5090,Rejected without Interview,484,2.07,2.96,3.53,-2.17,Female,African American
5149,Rejected without Interview,,2.84,2.96,3.5,,Female,Asian
5403,Rejected without Interview,483,2.77,2.96,3.75,-2.1,Male,Hispanic
5671,Rejected without Interview,,2.6,2.96,,0.87,Male,Hispanic
5776,Rejected without Interview,491,3.02,2.96,,,Male,White/Caucasian
5909,Rejected without Interview,485,2.64,2.96,,-1.64,Female,African American
922,Rejected without Interview,503,2.63,2.95,,0.67,Female,White/Caucasian
1033,Alternate Pool/Waitlist,504,3.17,2.95,3.86,0.9,Male,Hispanic
1610,Rejected without Interview,,2.23,2.95,3.67,-0.11,Female,Multiple
4217,Rejected without Interview,496,2.75,2.95,3.47,-0.3,Female,White/Caucasian
4471,Rejected without Interview,,2.8,2.95,,-1.12,Female,Hispanic
5077,Rejected without Interview,501,2.68,2.95,3.32,0.81,Female,African American
5492,Rejected without Interview,490,2.4,2.95,3.46,,Female,Asian
5524,Rejected without Interview,497,2.49,2.95,,-0.9,Female,Multiple
5536,Rejected without Interview,498,3.4,2.95,2.8,-0.83,Female,White/Caucasian
5538,Rejected without Interview,509,3,2.95,3.64,-0.28,Male,Hispanic
6094,Rejected without Interview,483,2.99,2.95,,-1.16,Female,Hispanic
6158,Rejected without Interview,,2.78,2.95,4,,Male,Unreported
358,Rejected without Interview,486,2.83,2.94,3.19,-2.12,Male,African American
1823,Rejected without Interview,477,2.66,2.94,3.67,-2.28,Female,Hispanic
2140,Rejected without Interview,493,2.9,2.94,,0.67,Female,Asian
3582,Rejected without Interview,480,2.03,2.94,,-0.23,Female,African American
5355,Rejected without Interview,481,2.36,2.94,4,-2.15,Male,Hispanic
5506,Rejected without Interview,501,2.84,2.94,4,-0.09,Male,African American
5580,Rejected without Interview,487,2.59,2.94,,-1.38,Female,White/Caucasian
5583,Rejected without Interview,498,3.06,2.94,,0.39,Male,Hispanic
5978,Rejected without Interview,500,2.67,2.94,,,Male,Asian
5104,Rejected without Interview,506,2.92,2.93,3.73,1.87,Female,Asian
5204,Rejected without Interview,501,2.57,2.93,2.25,,Female,Multiple
5208,Rejected without Interview,500,3.27,2.93,3.64,1.43,Male,Hispanic
5761,Rejected without Interview,502,2.58,2.93,,,Female,White/Caucasian
5989,Rejected without Interview,495,2.87,2.93,,-1.8,Male,White/Caucasian
365,Rejected without Interview,501,2.98,2.92,3.93,-0.39,Male,Hispanic
892,Rejected without Interview,487,2.77,2.92,,-1.91,Male,Hispanic
3388,Rejected without Interview,511,2.83,2.92,3.9,-0.13,Female,White/Caucasian
3703,Rejected without Interview,496,2.44,2.92,,-2.01,Male,African American
4019,Rejected without Interview,496,2.72,2.92,,0.01,Female,African American
4526,Rejected without Interview,500,2.79,2.92,,-0.54,Male,White/Caucasian
4565,Rejected without Interview,509,2.88,2.92,3.83,0.12,Male,White/Caucasian
4790,Rejected without Interview,494,2.87,2.92,,-2.26,Decline to Answer,African American
4863,Rejected without Interview,492,2.25,2.92,4,-0.61,Female,White/Caucasian
5447,Rejected without Interview,496,2.91,2.92,,-1.03,Female,Asian
5587,Rejected without Interview,487,2.61,2.92,,-1.16,Female,Hispanic
1027,Rejected without Interview,482,2.69,2.91,,,Male,African American
1775,Rejected without Interview,,2.87,2.91,2.98,,Male,Asian
2432,Rejected without Interview,485,2.5,2.91,,-1.3,Male,African American
3422,Rejected without Interview,507,2.65,2.91,3.64,0.61,Male,African American
4351,Rejected without Interview,486,2.68,2.91,,-0.33,Female,Multiple
4929,Rejected without Interview,493,2.44,2.91,,0.11,Female,Unreported
5419,Rejected without Interview,502,3.25,2.91,,-2.54,Male,White/Caucasian
5708,Rejected without Interview,,2.64,2.91,,,Female,African American
6048,Rejected without Interview,489,2.86,2.91,3.78,,Male,African American
6156,Rejected without Interview,486,2.5,2.91,,,Female,African American
42,Rejected without Interview,513,3.4,2.9,,,Male,African American
1328,Rejected without Interview,,2.18,2.9,,,Female,African American
2372,Rejected without Interview,506,2.7,2.9,3.6,-2.43,Male,African American
3758,Rejected without Interview,492,2.43,2.9,3.5,,Female,Asian
4372,Rejected without Interview,492,2.26,2.9,3.6,,Female,African American
4705,Rejected without Interview,496,2.75,2.9,3.5,0.75,Male,Hispanic
5415,Rejected without Interview,494,2.42,2.9,,-0.2,Female,Hispanic
986,Rejected without Interview,477,2.85,2.89,,-3.11,Female,Hispanic
1106,Rejected without Interview,499,2.91,2.89,3.17,0.61,Male,White/Caucasian
3081,Rejected without Interview,498,2.95,2.89,,-1.56,Male,Hispanic
3288,Rejected without Interview,,2.7,2.89,,-1.61,Male,White/Caucasian
5309,Rejected without Interview,492,2.59,2.89,,,Female,African American
5600,Rejected without Interview,486,2.4,2.89,3.58,-2.32,Female,Asian
322,Rejected without Interview,504,3.18,2.88,,-0.67,Female,Asian
3120,Rejected without Interview,491,2.5,2.88,,,Female,White/Caucasian
3375,Rejected without Interview,506,2.77,2.88,3.5,0.62,Male,Asian
3912,Rejected without Interview,505,2.7,2.88,,-2.32,Male,White/Caucasian
4657,Rejected without Interview,512,2.82,2.88,,,Female,Hispanic
5396,Rejected without Interview,498,2.49,2.88,,,Female,White/Caucasian
5791,Rejected without Interview,496,2.97,2.88,2.9,0.52,Male,Multiple
5884,Rejected without Interview,492,2.52,2.88,,1.91,Female,Asian
5906,Rejected without Interview,482,2.5,2.88,3.88,,Male,Hispanic
3716,Rejected without Interview,480,2.67,2.87,3.72,-0.72,Female,White/Caucasian
3870,Rejected without Interview,499,2.98,2.87,,0.35,Male,Hispanic
4198,Rejected without Interview,520,3.58,2.87,3.55,-0.21,Male,White/Caucasian
4445,Rejected without Interview,488,2.29,2.87,,,Female,White/Caucasian
4741,Rejected without Interview,487,2.59,2.87,3.67,0.04,Female,African American
5119,Rejected without Interview,485,2.55,2.87,,-1.89,Male,White/Caucasian
5445,Rejected without Interview,495,2.76,2.87,,-0.53,Female,White/Caucasian
5868,Rejected without Interview,490,2.19,2.87,3.9,,Female,Hispanic
6068,Rejected without Interview,499,2.92,2.87,3.79,,Male,Hispanic
3466,Rejected without Interview,499,2.57,2.86,,-1.31,Female,African American
3593,Rejected without Interview,511,2.61,2.86,4,0.56,Male,Hispanic
3902,Rejected without Interview,491,2.7,2.86,,-1.05,Male,Hispanic
4796,Rejected without Interview,486,2.7,2.86,,-0.61,Female,African American
5739,Rejected without Interview,519,2.96,2.86,,,Male,Unreported
5917,Rejected without Interview,491,2.49,2.86,,-0.15,Male,Asian
5946,Rejected without Interview,500,2.83,2.86,,,Female,Asian
2439,Rejected without Interview,,2.46,2.85,3,0.71,Male,White/Caucasian
3056,Rejected without Interview,501,2.76,2.85,,-1.11,Female,Hispanic
3873,Rejected without Interview,,2.34,2.85,,-2.07,Female,African American
5246,Rejected without Interview,510,2.95,2.85,3.68,0.87,Male,Hispanic
5949,Rejected without Interview,494,2.98,2.85,,,Male,Asian
3348,Rejected without Interview,498,2.71,2.84,3.63,-0.83,Female,Hispanic
5484,Rejected without Interview,485,3.09,2.84,,,Male,Hispanic
5705,Rejected without Interview,500,2.82,2.84,0,0.22,Male,Hispanic
5815,Rejected without Interview,497,2.57,2.84,,-1.89,Female,African American
5908,Rejected without Interview,494,2.76,2.84,,,Male,Hispanic
2711,Rejected without Interview,504,2.56,2.83,3.83,-0.75,Male,African American
5769,Rejected without Interview,487,2.37,2.83,,-0.35,Female,African American
