Entry Year,Gender,Ethnicity,Overall GPA,Overall Science GPA,MCAT Highest,Final Status
2021,Male,White/Caucasian,3.54,3.33,494,RI
2021,Female,African American,3.79,3.88,490,RI
2021,Female,Unreported,3.11,2.85,504,RI
2021,Female,African American,3.12,2.82,,RI
2021,Male,White/Caucasian,3.77,3.78,490,RI
2021,Female,Hispanic,3.72,3.76,507,RI
2021,Female,White/Caucasian,3.53,3.34,,RI
2021,Female,Asian,3.34,2.96,507,RI
2021,Female,African American,3.62,3.42,503,RI
2021,Female,White/Caucasian,3.65,3.5,499,RI
2021,Male,Hispanic,3.89,3.84,499,RI
2021,Male,White/Caucasian,3.95,4,511,RI
2021,Male,White/Caucasian,3.95,3.93,497,RI
2021,Female,African American,2.92,2.72,496,RI
2021,Male,White/Caucasian,3.62,3.2,512,RI
2021,Female,White/Caucasian,2.26,2.23,488,RI
2021,Male,African American,3.66,3.59,500,RI
2021,Female,Asian,3.55,3.27,512,RI
2021,Female,Asian,3.64,3.5,511,RI
2021,Male,Hispanic,3.36,3.62,480,RI
2021,Female,African American,2.91,2.64,,RI
2021,Male,Multiple,3.76,3.69,521,RI
2021,Female,White/Caucasian,3.71,3.77,498,RI
2021,Male,Asian,3.33,3.1,510,RI
2021,Male,Multiple,2.75,2.52,484,RI
2021,Female,African American,3.58,3.36,492,RI
2021,Male,Asian,3.87,3.77,,RI
2021,Female,Multiple,3.03,2.65,514,RI
2021,Male,White/Caucasian,3.56,3.54,,RI
2021,Male,White/Caucasian,3.25,3.08,,RI
2021,Female,White/Caucasian,3.45,3.32,500,RI
2021,Female,Asian,2.75,2.46,509,RI
2021,Female,Asian,2.89,2.4,486,RI
2021,Male,White/Caucasian,3.94,3.83,517,RI
2021,Male,Hispanic,3.62,3.53,505,RI
2021,Male,Hispanic,3.87,3.75,500,RI
2021,Female,African American,2.69,2.54,497,RI
2021,Male,Hispanic,3.46,3.27,510,RI
2021,Female,African American,2.96,2.07,484,RI
2021,Female,Asian,3.47,3.34,,RI
2021,Female,Hispanic,3.7,3.4,503,RI
2021,Female,Asian,4,4,516,RI
2021,Male,African American,2.4,2.15,,RI
2021,Female,White/Caucasian,3.92,3.85,,RI
2021,Female,White/Caucasian,3.98,3.95,521,RI
2021,Female,African American,3.73,3.65,500,RI
2021,Female,African American,3.95,3.97,,RI
2021,Male,White/Caucasian,2.92,2.79,500,RI
2021,Female,White/Caucasian,3.55,3.39,493,RI
2021,Female,Hispanic,3.73,3.6,,RI
2021,Male,White/Caucasian,3.86,3.84,513,RI
2021,Female,Asian,3.75,3.59,508,RI
2021,Male,White/Caucasian,3.43,3.25,502,RI
2021,Female,Asian,2.59,1.95,496,RI
2021,Female,Unreported,4,4,523,RI
2021,Female,Asian,3.4,3.35,505,RI
2021,Male,White/Caucasian,3.84,3.65,499,RI
2021,Female,African American,2.96,2.64,485,RI
2021,Male,White/Caucasian,3.12,2.84,506,RI
2021,Male,White/Caucasian,3.95,3.95,509,RI
2021,Female,Asian,3.75,3.67,516,RI
2021,Male,Hispanic,3.6,3.47,490,RI
2021,Female,Hispanic,3.23,3,508,RI
2021,Female,Hispanic,3.53,3.74,,RI
2021,Male,Asian,3.49,3.51,519,RI
2021,Male,White/Caucasian,3.65,3.38,502,RI
2021,Male,Unreported,3.75,3.63,,RI
2021,Female,Hispanic,3.33,2.99,,RI
2021,Male,White/Caucasian,4,4,,RI
2021,Female,African American,3.49,3.2,499,RI
2021,Female,Asian,3.78,3.74,513,RI
2021,Female,Hispanic,3.58,3.27,499,RI
2021,Male,Hispanic,3.78,3.71,496,RI
2021,Male,White/Caucasian,4,4,,RI
2021,Female,White/Caucasian,3.44,3.24,491,RI
2021,Female,Multiple,3.57,3.43,503,RI
2021,Male,Multiple,3.58,3.24,515,RI
2021,Male,Asian,3.59,3.51,496,RI
2021,Female,Asian,3.47,3.42,507,RI
2021,Male,White/Caucasian,3.4,3.4,,RI
2021,Female,African American,2.99,2.31,486,RI
2021,Female,Hispanic,3.68,3.66,502,RI
2021,Female,African American,2.73,1.71,489,RI
2021,Male,White/Caucasian,3.93,3.88,506,RI
2021,Male,Asian,3.33,3.12,513,RI
2021,Male,Hispanic,3.56,3.92,497,RI
2021,Male,White/Caucasian,3.61,3.7,,RI
2021,Male,White/Caucasian,3.98,3.94,521,RI
2021,Female,Hispanic,2.81,2.83,,RI
2021,Male,Hispanic,3.36,3.43,508,RI
2021,Female,African American,3.49,3.7,,RI
2021,Female,African American,3.93,3.9,,RI
2021,Male,White/Caucasian,3.98,4,520,RI
2021,Male,Asian,3.26,3.17,,RI
2021,Male,African American,3.09,3.04,,RI
2021,Female,Hispanic,3.6,3.42,485,RI
2021,Female,Hispanic,3.34,3.14,489,RI
2021,Male,White/Caucasian,3.37,3.5,513,RI
2021,Female,African American,3.57,3.39,496,RI
2021,Male,Hispanic,3.96,4,508,RI
2021,Female,African American,3.1,3.02,511,RI
2021,Male,Hispanic,2.8,2.69,501,RI
2021,Male,White/Caucasian,3.74,3.65,,RI
2021,Male,White/Caucasian,3.73,3.64,,RI
2021,Male,Unreported,3.91,3.93,,RI
2021,Male,White/Caucasian,3.61,3.85,,RI
2021,Male,African American,3.33,3.25,512,RI
2021,Female,African American,3.04,2.5,498,RI
2021,Male,Hispanic,2.54,2.87,493,RI
2021,Female,Unreported,3.95,3.91,,RI
2021,Female,Asian,3.95,3.93,512,RI
2021,Female,Hispanic,3.44,3.44,507,RI
2021,Male,Hispanic,3.18,2.74,502,RI
2021,Male,White/Caucasian,3.65,3.21,496,RI
2021,Male,Hispanic,3.7,3.31,506,RI
2021,Male,White/Caucasian,3.74,3.6,509,RI
2021,Male,Hispanic,3.8,3.88,501,RI
2021,Female,White/Caucasian,3.68,3.59,506,RI
2021,Male,African American,2.75,2.82,502,RI
2021,Male,African American,2.62,2.93,496,RI
2021,Female,White/Caucasian,3.84,3.73,493,RI
2021,Female,African American,3.26,3.23,504,RI
2021,Female,African American,3.52,3.71,,RI
2021,Female,Asian,3.74,3.68,515,RI
2021,Female,African American,3.77,3.71,488,RI
2021,Male,White/Caucasian,3.71,3.74,495,RI
2021,Female,White/Caucasian,3.65,3.54,,RI
2021,Female,White/Caucasian,3.98,3.97,,RI
2021,Male,White/Caucasian,3.71,3.62,499,RI
2021,Female,Hispanic,3.14,3.07,487,RI
2021,Male,White/Caucasian,2.04,1.55,488,RI
2021,Male,African American,2.97,2.94,,RI
2021,Female,Hispanic,3.2,2.52,502,RI
2021,Male,White/Caucasian,3.57,3.48,513,RI
2021,Male,Multiple,3.49,3.54,502,RI
2021,Female,White/Caucasian,3.97,3.96,506,RI
2021,Female,Multiple,2.69,2.51,516,RI
2021,Male,White/Caucasian,2.93,2.87,495,RI
2021,Male,White/Caucasian,3.08,2.92,487,RI
2021,Male,White/Caucasian,3.84,3.77,509,RI
2021,Female,Unreported,2.79,2.5,,RI
2021,Male,White/Caucasian,2.57,2.46,493,RI
2021,Male,Asian,3.52,3.38,511,RI
2021,Male,Hispanic,3.33,3.28,512,RI
2021,Male,White/Caucasian,3.62,3.56,510,RI
2021,Female,White/Caucasian,3.2,2.72,486,RI
2021,Male,White/Caucasian,4,4,501,RI
2021,Female,African American,2.15,1.79,489,RI
2021,Male,White/Caucasian,3.76,3.7,506,RI
2021,Male,Asian,3.8,3.84,512,RI
2021,Male,African American,3.17,2.92,498,RI
2021,Female,International,0,0,504,RI
2021,Female,African American,2.72,2.72,506,RI
2021,Male,White/Caucasian,3.81,3.65,514,RI
2021,Male,White/Caucasian,2.58,2.26,492,RI
2021,Female,White/Caucasian,3.46,3.15,496,RI
2021,Male,Asian,3.53,3.29,,RI
2021,Female,White/Caucasian,2.69,2.79,,RI
2021,Female,White/Caucasian,3.02,2.85,502,RI
2021,Male,African American,3.32,3.16,487,RI
2021,Female,Asian,3.11,2.58,,RI
2021,Male,Asian,3.31,3.12,512,RI
2021,Female,African American,3.29,3.18,,RI
2021,Female,White/Caucasian,3.77,3.74,502,RI
2021,Male,Hispanic,2.96,2.6,,RI
2021,Male,Asian,2.79,2.18,,RI
2021,Male,White/Caucasian,2.91,2.67,487,RI
2021,Female,White/Caucasian,3.26,3.41,499,RI
2021,Female,Asian,3.47,3.79,,RI
2021,Male,Hispanic,2.77,2.59,488,RI
2021,Male,Hispanic,2.84,2.76,494,RI
2021,Female,White/Caucasian,3.62,3.54,,RI
2021,Male,White/Caucasian,3.21,2.86,,RI
2021,Female,Asian,3.78,3.85,495,RI
2021,Female,Asian,3.58,3.31,,RI
2021,Female,Hispanic,2.41,2.18,478,RI
2021,Male,White/Caucasian,3.74,3.64,505,RI
2021,Male,Asian,3.45,2.92,484,RI
2021,Male,Asian,3.76,3.7,,RI
2021,Female,White/Caucasian,2.7,2.34,506,RI
2021,Male,African American,3.72,3.71,,RI
2021,Female,Asian,3.7,4,510,RI
2021,Male,International,3.92,3.87,,RI
2021,Female,White/Caucasian,3.8,3.73,508,RI
2021,Male,Hispanic,3.66,3.55,498,RI
2021,Female,Asian,2.88,2.52,492,RI
2021,Male,Hispanic,3.57,3.56,,RI
2021,Female,Asian,3.85,3.84,491,RI
2021,Female,Hispanic,3.3,3.26,492,RI
2021,Decline to Answer,Hispanic,2.56,2.31,501,RI
2021,Male,Hispanic,2.29,2.15,,RI
2021,Male,African American,2.99,2.82,507,RI
2021,Male,White,3.77,3.79,519,W1
2021,Female,"Puerto Rican; Hispanic, Latino, or of Spanish origin",4,4,508,W1
2021,Female,White/Caucasian,3.94,3.85,510,W1
2021,Male,Asian,3.77,3.56,502,W1
2021,Female,Asian,3.77,3.52,501,W1
2021,Female,White/Caucasian,3.35,3.08,500,W1
2021,Male,White/Caucasian,3.29,3.1,514,W1
2021,Female,Asian,3.49,3.15,,W1
2021,Female,Unreported,3.74,3.46,495,W1
2021,Female,Asian,3.6,3.36,486,W1
2021,Female,African American,3.27,2.88,,W1
2021,Female,Hispanic,3.46,3.1,504,W1
2021,Male,Hispanic,3.27,3.03,514,W1
2021,Female,Hispanic,3.64,3.46,499,W1
2021,Female,Hispanic,3.73,3.51,,W1
2021,Female,White/Caucasian,3.57,3.46,487,W1
2021,Male,White/Caucasian,3.35,3.48,,W1
2021,Male,White/Caucasian,3.79,3.54,,W1
2021,Male,Asian,3.85,3.81,508,W1
2021,Female,White/Caucasian,3.76,3.6,513,W1
2021,Female,Asian,3.86,3.76,,W1
2021,Male,Hispanic,3.85,3.84,508,W1
2021,Female,White/Caucasian,3.54,3.34,498,W1
2021,Male,White/Caucasian,4,4,511,W1
2021,Female,Hispanic,3.36,3.29,507,W1
2021,Female,Hispanic,3.78,3.81,493,W1
2021,Female,Multiple,3.71,3.63,507,W1
2021,Male,Asian,3.51,3.25,514,W1
2021,Female,Hispanic,3.53,3.27,500,W1
2021,Female,Hispanic,3.5,3.22,500,W1
2021,Female,Hispanic,3.31,3.3,477,W1
2021,Male,White/Caucasian,3.51,3.53,506,W1
2021,Female,White/Caucasian,3.65,3.4,,W1
2021,Female,White/Caucasian,3.7,3.58,508,W1
2021,Female,Hispanic,3.2,2.82,494,W1
2021,Female,White/Caucasian,3.68,3.63,514,W1
2021,Female,African American,3.53,3.48,497,W1
2021,Female,African American,2.76,2.62,,W1
2021,Female,White/Caucasian,3.59,3.38,502,W1
2021,Male,Asian,3.6,3.43,,W1
2021,Male,Asian,3.85,3.85,497,W1
2021,Female,White/Caucasian,3.6,3.44,506,W1
2021,Male,Multiple,3.89,3.88,501,W1
2021,Male,Hispanic,4,4,,W1
2021,Female,Unreported,3.25,3.11,,W1
2021,Female,Asian,3.57,3.21,508,W1
2021,Male,Asian,3.62,3.64,506,W1
2021,Female,Asian,3.9,3.83,496,W1
2021,Male,White/Caucasian,3.73,3.64,508,W1
2021,Female,Asian,3.6,3.42,517,W1
2021,Male,White/Caucasian,3.9,3.83,516,W1
2021,Female,Asian,3.86,3.78,510,W1
2021,Male,Asian,3.36,3.29,511,W1
2021,Male,Asian,3.6,3.33,,W1
2021,Male,Asian,3.86,3.86,507,W1
2021,Female,African American,3.77,3.66,503,W1
2021,Male,Asian,3.65,3.22,508,W1
2021,Female,African American,3.96,3.93,519,W1
2021,Female,African American,3.78,3.67,496,W1
2021,Female,Asian,3.9,3.86,504,W1
2021,Male,White/Caucasian,3.95,3.92,,W1
2021,Male,African American,3.08,2.62,481,W1
2021,Male,White/Caucasian,3.14,3.02,497,W1
2021,Female,White/Caucasian,3.94,3.93,508,W1
2021,Female,Asian,3.98,3.96,507,W1
2021,Male,African American,2.44,2.17,499,W1
2021,Male,White/Caucasian,3.64,3.48,494,W1
2021,Female,Asian,3.69,3.5,,W1
2021,Male,Hispanic,3.57,3.55,,W1
2021,Female,Hispanic,3.86,3.77,485,W1
2021,Male,White/Caucasian,3.57,3.53,,W1
2021,Male,Hispanic,3.55,3.66,499,W1
2021,Female,Asian,3.84,3.8,489,W1
2021,Male,Asian,3.59,3.35,,W1
2021,Male,White/Caucasian,3.29,3.21,,W1
2021,Male,African American,3.91,3.87,515,W1
2021,Female,Hispanic,3.6,3.5,488,W1
2021,Female,White/Caucasian,3.97,3.95,512,W1
2021,Female,White/Caucasian,3.96,3.94,511,W1
2021,Female,White/Caucasian,3.58,3.29,,W1
2021,Female,Asian,3.76,3.52,,W1
2021,Female,Multiple,3.22,2.84,506,W1
2021,Female,White/Caucasian,3.66,3.44,,W1
2021,Female,Hispanic,3.2,2.9,498,W1
2021,Female,African American,2.9,2.18,,W1
2021,Female,Hispanic,3.48,3.27,,W1
2021,Female,Hispanic,3.63,3.5,,W1
2021,Female,Asian,3.86,3.85,522,W1
2021,Female,White/Caucasian,3.93,3.86,504,W1
2021,Female,Hispanic,3.78,3.7,511,W1
2021,Female,White/Caucasian,3.74,3.66,,W1
2021,Female,White/Caucasian,3.59,3.56,,W1
2021,Female,Hispanic,3.91,3.94,,W1
2021,Female,White/Caucasian,3.94,3.93,497,W1
2021,Female,Asian,3.51,3.38,497,W1
2021,Female,Asian,3.51,3.53,516,W1
2021,Male,White/Caucasian,3.36,3.32,,W1
2021,Male,Hispanic,3.77,3.52,514,W1
2021,Female,Unreported,3.85,3.76,519,W1
2021,Male,Asian,4,4,517,W1
2021,Female,White/Caucasian,3.65,3.51,,W1
2021,Female,White/Caucasian,3.81,3.66,514,W1
2021,Female,White/Caucasian,3.31,3.12,,W1
2021,Female,Unreported,3.83,3.71,503,W1
2021,Female,White/Caucasian,3.88,3.86,499,W1
2021,Male,Asian,3.56,3.34,502,W1
2021,Male,Asian,3.94,3.92,525,W1
2021,Female,White/Caucasian,3.51,3.31,514,W1
2021,Male,White/Caucasian,3.52,3.37,503,W1
2021,Female,Multiple,3.53,3.52,514,W1
2021,Female,African American,3.54,3.47,508,W1
2021,Female,Asian,3.89,3.91,519,W1
2021,Male,Asian,3.65,3.58,524,W1
2021,Female,White/Caucasian,3.93,3.9,512,W1
2021,Female,White/Caucasian,3.85,3.73,507,W1
2021,Female,Asian,3.95,3.93,,W1
2021,Female,Asian,3.99,3.98,,W1
2021,Female,White/Caucasian,4,4,523,W1
2021,Female,Asian,4,4,523,W1
2021,Female,Hispanic,3.81,3.75,,W1
2021,Male,White/Caucasian,3.5,2.88,,W1
2021,Female,African American,3.98,4,496,W1
2021,Female,African American,3.96,3.92,520,W1
2021,Female,Asian,3.94,3.9,500,W1
2021,Male,White/Caucasian,4,4,524,W1
2021,Female,Asian,3.65,3.42,524,W1
2021,Female,Unreported,3,2.55,,W1
2021,Female,Hispanic,3.7,3.52,503,W1
2021,Female,White/Caucasian,4,4,515,W1
2021,Female,Hispanic,3.7,3.61,489,W1
2021,Male,Unreported,4,4,524,W1
2021,Female,Hispanic,3.95,3.89,494,W1
2021,Male,Hispanic,3.55,3.46,,W1
2021,Male,White/Caucasian,3.77,3.78,518,W1
2021,Male,Multiple,3.85,3.81,507,W1
2021,Female,White/Caucasian,3.97,3.95,511,W1
2021,Male,Unreported,3.73,3.83,,W1
2021,Female,Hispanic,3.96,3.94,510,W1
2021,Male,Asian,3.39,3.22,,W1
2021,Female,White/Caucasian,4,4,527,W1
2021,Male,Asian,3.95,3.92,523,W1
2021,Male,Hispanic,3.7,3.84,512,W1
2021,Female,African American,3.88,3.88,510,W1
2021,Female,White/Caucasian,3.84,3.8,517,W1
2021,Female,Asian,3.88,3.88,,W1
2021,Female,African American,3.27,2.94,488,W1
2021,Female,African American,3.72,3.62,,W1
2021,Male,White/Caucasian,3.91,3.89,500,W1
2021,Female,Multiple,3.93,3.9,,W1
2021,Female,Unreported,3.86,3.77,,W1
2021,Female,White/Caucasian,3.95,3.94,523,W1
2021,Female,White/Caucasian,3.32,3.5,,W1
2021,Female,White/Caucasian,3.97,3.92,509,W1
2021,Female,White/Caucasian,3.6,3.34,503,W1
2021,Female,Asian,3.96,3.92,,W1
2021,Female,Asian,3.79,3.69,,W1
2021,Female,Hispanic,3.75,3.66,,W1
2021,Male,Multiple,4,4,511,W1
2021,Male,White/Caucasian,3.83,3.78,,W1
2021,Male,Hispanic,3.19,3.07,498,W1
2021,Female,Hispanic,3.09,2.84,491,W1
2021,Male,White/Caucasian,3.81,3.77,498,W1
2021,Female,Hispanic,3.16,3.01,,W1
2021,Female,Unreported,3.54,3.37,493,W1
2021,Female,White/Caucasian,3.63,3.34,,W1
2021,Male,White/Caucasian,3.9,3.81,507,W1
2021,Male,White/Caucasian,3.62,3.53,522,W1
2021,Male,White/Caucasian,3.33,3.19,,W1
2021,Female,White/Caucasian,3.44,3.37,503,W1
2021,Female,White/Caucasian,3.68,3.43,507,W1
2021,Female,White/Caucasian,3.68,3.42,507,W1
2021,Female,White/Caucasian,3.55,3.65,495,W1
2021,Female,African American,3.25,3,476,W1
2021,Male,White/Caucasian,3.94,3.89,512,W2
2021,Female,Asian,3.52,3.39,517,WM
2021,Female,African American,3.52,3.23,506,WM
2021,Male,White/Caucasian,3.8,3.77,517,WM
2021,Male,Asian,3.76,3.66,510,WM
2021,Female,Hispanic,3.79,3.7,508,WM
2021,Female,White/Caucasian,3.19,2.88,513,WM
2021,Male,Hispanic,3.88,3.84,510,WM
2021,Female,Hispanic,3.76,3.39,504,WM
2021,Female,Hispanic,3.79,3.79,505,WM
2021,Male,African American,3.68,3.61,508,WM
2021,Male,Hispanic,3.82,4,513,WM
2021,Female,White/Caucasian,3.97,3.96,521,WM
2021,Male,White/Caucasian,3.98,3.95,515,WM
2021,Male,Asian,4,4,509,WM
2021,Male,Asian,3.93,3.92,504,WM
2021,Female,Asian,3.92,3.86,506,WM
2021,Female,Asian,3.97,3.95,518,WM
2021,Male,Asian,3.65,3.6,509,WM
2021,Male,White/Caucasian,4,4,519,WM
2021,Female,Multiple,3.93,3.87,515,WM
2021,Female,White/Caucasian,3.85,3.65,510,WM
2021,Female,Asian,4,4,503,WM
2021,Female,Hispanic,3.88,3.79,507,WM
2021,Male,African American,3.7,3.61,509,WM
2021,Male,Asian,3.84,4,503,WM
2021,Male,Hispanic,3.94,3.9,501,WM
2021,Male,Asian,4,4,508,WM
2021,Male,White/Caucasian,3.93,3.89,511,WM
2021,Female,Hispanic,3.94,3.92,519,WM
2021,Female,White/Caucasian,3.96,3.96,507,WM
2021,Male,Hispanic,3.76,3.64,509,WM
2021,Male,Hispanic,3.8,3.77,504,WM
2021,Male,White/Caucasian,3.52,3.54,513,WM
2021,Female,African American,3.6,3.53,510,WM
2021,Female,African American,3.83,3.56,503,WM
2021,Female,African American,3.98,3.96,515,WM
2021,Male,Asian,3.94,3.9,507,WM
2021,Female,White/Caucasian,3.83,3.79,517,WM
2021,Female,Hispanic,4,4,504,WM
2021,Male,Asian,3.91,3.96,510,WM
2021,Male,Asian,3.88,3.93,508,WM
2021,Female,Hispanic,4,4,509,WM
2021,Female,Asian,3.87,3.86,505,WM
2021,Male,White/Caucasian,3.72,3.47,514,WM
2021,Male,White/Caucasian,3.78,3.75,508,WM
2021,Female,Hispanic,4,4,503,WM
2021,Male,Hispanic,4,4,506,WM
2021,Male,African American,3.85,3.82,507,WM
2021,Female,Hispanic,3.82,3.8,503,WM
2021,Male,Hispanic,3.58,3.54,509,WM
2021,Female,African American,3.84,3.83,507,WM
2021,Female,Hispanic,3.98,4,508,WM
2021,Female,Hispanic,3.96,3.94,504,WM
2021,Female,White/Caucasian,3.95,4,503,WM
2021,Female,White/Caucasian,3.94,3.91,503,WM
2021,Male,Hispanic,3.88,3.81,507,WM
2021,Male,Asian,3.77,3.66,512,WM
2021,Female,Asian,4,4,508,WM
2021,Female,White/Caucasian,3.91,3.86,507,WM
2021,Male,African American,3.94,3.89,507,WM
2021,Male,Hispanic,4,4,503,WM
2021,Female,White/Caucasian,3.78,3.64,514,WM
2021,Female,Asian,3.89,3.89,510,WM
2021,Male,Asian,3.93,3.96,515,WM
2021,Male,Asian,4,4,505,WM
2021,Female,White/Caucasian,4,4,508,WM
2021,Female,African American,3.15,2.92,513,WM
2021,Male,White/Caucasian,3.83,3.73,505,WM
2021,Female,Asian,3.99,3.99,509,WM
2021,Female,White/Caucasian,4,4,511,WM
2021,Female,White/Caucasian,3.96,3.94,511,WM
2021,Male,Hispanic,3.92,3.95,504,WM
2021,Female,Asian,3.97,3.95,511,WM
2021,Female,White/Caucasian,3.76,3.71,507,WM
2021,Male,White/Caucasian,3.74,3.67,505,WM
2021,Male,White/Caucasian,3.91,3.87,519,WM
2021,Female,White/Caucasian,3.98,3.96,506,WM
2021,Male,Multiple,4,4,510,WM
2021,Female,Hispanic,3.84,3.84,505,WM
2021,Female,Asian,3.96,3.93,511,WM
2021,Male,Asian,4,4,519,WM
2021,Female,Hispanic,3.92,3.86,512,WM
2021,Male,African American,3.73,3.61,502,WM
2021,Female,Hispanic,3.85,3.98,502,WM
2021,Male,Hispanic,3.96,3.96,504,WM
2021,Male,African American,3.87,3.9,515,WM
2021,Male,Hispanic,3.89,3.82,506,WM
2021,Female,African American,3.81,3.63,504,WM
2021,Male,Hispanic,3.76,3.69,511,WM
2021,Female,Hispanic,3.99,3.98,517,WM
2021,Male,Hispanic,4,4,505,WM
2021,Female,White/Caucasian,3.8,3.7,506,WM
2021,Female,Hispanic,3.95,3.88,503,WM
2021,Female,Asian,3.72,3.53,503,WM
2021,Female,Asian,3.71,3.48,501,WM
2021,Female,White/Caucasian,3.89,3.78,503,WM
2021,Female,African American,3.94,3.92,506,WM
2021,Male,White/Caucasian,3.86,3.95,512,WM
2021,Male,African American,3.94,3.9,515,WM
2021,Female,Hispanic,3.81,3.72,517,WM
2021,Male,White/Caucasian,3.87,3.85,520,WM
2021,Male,Hispanic,3.96,4,514,WM
2021,Male,White/Caucasian,3.89,3.81,512,WM
2021,Male,White/Caucasian,3.9,3.91,508,WM
2021,Male,Hispanic,3.54,3.57,506,WM
2021,Male,White/Caucasian,3.87,3.84,519,WM
2021,Female,Hispanic,3.66,3.53,516,WM
2021,Male,Asian,3.6,3.75,514,WM
2021,Male,Asian,3.98,3.94,517,WM
2021,Male,White/Caucasian,3.82,3.74,516,WM
2021,Female,Asian,3.82,3.73,519,WM
2021,Male,White/Caucasian,3.67,3.82,525,WM
2021,Male,African American,3.74,3.74,512,WM
2021,Male,White/Caucasian,3.86,3.73,513,WM
2021,Female,Asian,4,4,522,WM
2021,Female,White/Caucasian,4,4,512,WM
2021,Female,African American,3.4,3.15,504,WM
2021,Female,White/Caucasian,3.98,3.95,517,WM
2021,Male,Asian,3.98,4,520,WM
2021,Female,African American,3.96,4,514,WM
2021,Male,White/Caucasian,4,4,525,WM
2021,Male,Asian,3.77,3.7,511,WM
2021,Male,African American,3.77,3.54,498,WM
2021,Male,Asian,4,4,517,WM
2021,Male,Hispanic,3.73,3.81,505,WM
2021,Female,African American,3.61,3.35,513,WM
2021,Male,African American,3.38,3.14,514,WM
2021,Female,Hispanic,3.85,3.74,516,WM
2021,Female,Hispanic,4,4,515,WM
2021,Male,White/Caucasian,4,4,516,WM
2021,Male,White/Caucasian,3.81,3.75,521,WM
2021,Female,White/Caucasian,3.97,3.96,523,WM
2021,Male,White/Caucasian,3.89,3.93,518,WM
2021,Female,Hispanic,3.77,3.54,510,WM
2021,Male,White/Caucasian,3.98,3.95,516,WM
2021,Male,White/Caucasian,3.94,3.97,508,WM
2021,Male,Asian,3.97,3.95,512,WM
2021,Female,Hispanic,3.93,3.91,513,WM
2021,Female,White/Caucasian,3.86,3.74,520,WM
2021,Male,African American,3.92,3.91,508,WM
2021,Female,African American,3.91,3.84,511,WM
2021,Male,White/Caucasian,3.95,3.97,517,WM
2021,Female,White/Caucasian,3.94,3.9,512,WM
2021,Female,Multiple,3.92,3.84,516,WM
2021,Male,Hispanic,3.53,3.32,518,WM
2021,Male,White/Caucasian,4,4,516,WM
2021,Male,White/Caucasian,4,4,516,WM
2021,Female,Asian,4,4,517,WM
2021,Male,Asian,4,4,513,WM
2021,Female,Asian,3.78,3.73,518,WM
2021,Male,African American,3.73,3.71,515,WM
2021,Male,White/Caucasian,3.78,3.92,520,WM
2021,Female,Hispanic,4,4,513,WM
2021,Male,Asian,3.88,3.84,521,WM
2021,Male,African American,3.81,3.68,514,WM
2021,Female,White/Caucasian,3.77,3.65,518,WM
2021,Male,Asian,3.94,3.93,513,WM
2021,Male,Asian,3.99,3.98,520,WM
2021,Male,White/Caucasian,3.94,3.95,516,WM
2021,Female,White/Caucasian,3.83,3.95,516,WM
2021,Female,Unreported,4,4,518,WM
2021,Male,White/Caucasian,4,4,521,WM
2021,Female,Asian,3.87,3.82,511,WM
2021,Male,White/Caucasian,3.88,3.92,521,WM
2021,Male,Asian,4,4,517,WM
2021,Female,Asian,3.71,3.56,521,WM
2021,Male,Asian,3.8,3.69,510,WM
2021,Male,Asian,3.88,3.88,515,WM
2021,Male,White/Caucasian,3.91,3.86,514,WM
2021,Female,Asian,3.82,3.88,522,WM
2021,Male,White/Caucasian,3.93,3.95,521,WM
2021,Female,White/Caucasian,3.98,4,514,WM
2021,Male,Asian,3.98,4,521,WM
2021,Male,Asian,4,4,518,WM
2021,Female,African American,3.53,3.13,515,WM
2021,Male,Asian,3.97,4,517,WM
2021,Female,Hispanic,3.76,3.74,521,WM
2021,Female,African American,3.73,3.68,512,WM
2021,Female,Asian,3.8,3.72,509,WM
2021,Female,White/Caucasian,3.86,3.84,519,WM
2021,Female,Asian,3.95,3.94,511,WM
2021,Female,White/Caucasian,3.94,3.88,522,WM
2021,Male,Asian,3.96,3.91,517,WM
2021,Male,Hispanic,4,4,515,WM
2021,Male,White/Caucasian,4,4,525,WM
2021,Male,Hispanic,3.97,3.95,519,WM
2021,Male,Asian,3.65,3.57,516,WM
2021,Male,Asian,4,4,524,WM
2021,Male,Hispanic,3.97,4,525,WM
2021,Female,African American,3.87,3.91,512,WM
